 Time YPsol YGsol YdNdt YGdt YGpuf YGpel YGhe YGsep Ypn Yqpk Yndt YnHe Yne YTe YTi 
  1.3800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.4000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.4200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.4400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.4600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.4800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.5000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.5200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.5400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.5600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.5800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.6000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.6200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.6400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.6600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.6800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.7000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.7200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
