 npl time [msec]
 19718  28400.4966
 rpl   zpl  tokpl
  707.8125  182.8125  0.482055724
  707.8125  187.5  0.465145022
  707.8125  192.1875  0.44851068
  707.8125  196.875  0.432140074
  707.8125  201.5625  0.416029662
  707.8125  206.25  0.400121723
  707.8125  210.9375  0.384350815
  707.8125  215.625  0.368713727
  707.8125  220.3125  0.35321696
  707.8125  225.  0.337888942
  707.8125  229.6875  0.322744276
  707.8125  234.375  0.307807121
  707.8125  239.0625  0.293123115
  707.8125  243.75  0.27884074
  707.8125  248.4375  0.264949212
  707.8125  253.125  0.250762435
  707.8125  257.8125  0.234480375
  707.8125  262.5  0.212623233
  707.8125  267.1875  0.184998792
  707.8125  271.875  0.165560396
  707.8125  276.5625  0.168657613
  707.8125  281.25  0.169424529
  707.8125  285.9375  0.146913944
  707.8125  290.625  0.125536177
  707.8125  295.3125  0.101976527
  707.8125  300.  0.0943436494
  707.8125  304.6875  0.237843044
  707.8125  309.375  0.527603651
  707.8125  314.0625  0.634037022
  707.8125  318.75  0.637815319
  710.15625 -173.4375  0.642033666
  710.15625 -168.75  0.639186328
  710.15625 -164.0625  0.569684729
  710.15625 -159.375  0.355241087
  710.15625 -154.6875  0.145677899
  710.15625 -150.  0.0894902352
  710.15625 -145.3125  0.10850984
  710.15625 -140.625  0.127726967
  710.15625 -135.9375  0.147311628
  710.15625 -131.25  0.168504886
  710.15625 -126.5625  0.171228237
  710.15625 -121.875  0.163422855
  710.15625 -117.1875  0.175593647
  710.15625 -112.5  0.19933328
  710.15625 -107.8125  0.222540811
  710.15625 -103.125  0.240524569
  710.15625 -98.4375  0.254549231
  710.15625 -93.75  0.267460314
  710.15625 -89.0625  0.280331759
  710.15625 -84.375  0.29356762
  710.15625 -79.6875  0.307187269
  710.15625 -75.  0.321058182
  710.15625 -70.3125  0.335142564
  710.15625 -65.625  0.349417783
  710.15625 -60.9375  0.363869542
  710.15625 -56.25  0.378479841
  710.15625 -51.5625  0.393218203
  710.15625 -46.875  0.408096724
  710.15625 -42.1875  0.423130995
  710.15625 -37.5  0.438382587
  710.15625 -32.8125  0.453868997
  710.15625 -28.125  0.469598925
  710.15625 -23.4375  0.485563093
  710.15625 -18.75  0.501773307
  710.15625 -14.0625  0.518138884
  710.15625 -9.375  0.534585576
  710.15625 -4.6875  0.550984804
  710.15625  0.  0.567184947
  710.15625  4.6875  0.58304354
  710.15625  9.375  0.598410806
  710.15625  14.0625  0.613233878
  710.15625  18.75  0.627262373
  710.15625  23.4375  0.640300059
  710.15625  28.125  0.652230409
  710.15625  32.8125  0.662957882
  710.15625  37.5  0.672433204
  710.15625  42.1875  0.680595491
  710.15625  46.875  0.687534869
  710.15625  51.5625  0.693337877
  710.15625  56.25  0.698064067
  710.15625  60.9375  0.701780325
  710.15625  65.625  0.704540997
  710.15625  70.3125  0.706389769
  710.15625  75.  0.70737338
  710.15625  79.6875  0.707516716
  710.15625  84.375  0.706813705
  710.15625  89.0625  0.70524923
  710.15625  93.75  0.702785561
  710.15625  98.4375  0.699367967
  710.15625  103.125  0.69494588
  710.15625  107.8125  0.689450476
  710.15625  112.5  0.682812304
  710.15625  117.1875  0.674962702
  710.15625  121.875  0.665759414
  710.15625  126.5625  0.655259163
  710.15625  131.25  0.64349277
  710.15625  135.9375  0.630534039
  710.15625  140.625  0.61650784
  710.15625  145.3125  0.60156593
  710.15625  150.  0.586029502
  710.15625  154.6875  0.56992381
  710.15625  159.375  0.553413471
  710.15625  164.0625  0.536640659
  710.15625  168.75  0.519769824
  710.15625  173.4375  0.502934245
  710.15625  178.125  0.486235323
  710.15625  182.8125  0.469752992
  710.15625  187.5  0.45348574
  710.15625  192.1875  0.437442452
  710.15625  196.875  0.421614485
  710.15625  201.5625  0.405975219
  710.15625  206.25  0.390455756
  710.15625  210.9375  0.375049412
  710.15625  215.625  0.359743405
  710.15625  220.3125  0.344574572
  710.15625  225.  0.329561502
  710.15625  229.6875  0.314719542
  710.15625  234.375  0.300084656
  710.15625  239.0625  0.285759008
  710.15625  243.75  0.271786079
  710.15625  248.4375  0.258072344
  710.15625  253.125  0.243338189
  710.15625  257.8125  0.224584
  710.15625  262.5  0.199634537
  710.15625  267.1875  0.174054857
  710.15625  271.875  0.163813944
  710.15625  276.5625  0.172872128
  710.15625  281.25  0.162374435
  710.15625  285.9375  0.1343561
  710.15625  290.625  0.117146018
  710.15625  295.3125  0.0919159197
  710.15625  300.  0.138536688
  710.15625  304.6875  0.382219284
  710.15625  309.375  0.599497884
  710.15625  314.0625  0.643616315
  710.15625  318.75  0.640936533
  712.5 -173.4375  0.644694924
  712.5 -168.75  0.648192591
  712.5 -164.0625  0.622154851
  712.5 -159.375  0.495095152
  712.5 -154.6875  0.234611321
  712.5 -150.  0.101095929
  712.5 -145.3125  0.0983090792
  712.5 -140.625  0.120869537
  712.5 -135.9375  0.13482348
  712.5 -131.25  0.159901779
  712.5 -126.5625  0.172610707
  712.5 -121.875  0.167133817
  712.5 -117.1875  0.167739553
  712.5 -112.5  0.186166793
  712.5 -107.8125  0.211381142
  712.5 -103.125  0.231741511
  712.5 -98.4375  0.247445058
  712.5 -93.75  0.260666672
  712.5 -89.0625  0.273290266
  712.5 -84.375  0.286231404
  712.5 -79.6875  0.299517814
  712.5 -75.  0.313105769
  712.5 -70.3125  0.326907168
  712.5 -65.625  0.340890089
  712.5 -60.9375  0.35503468
  712.5 -56.25  0.369329598
  712.5 -51.5625  0.383742079
  712.5 -46.875  0.398263342
  712.5 -42.1875  0.4128839
  712.5 -37.5  0.427652372
  712.5 -32.8125  0.442607249
  712.5 -28.125  0.457753845
  712.5 -23.4375  0.473088187
  712.5 -18.75  0.488595671
  712.5 -14.0625  0.504278259
  712.5 -9.375  0.520024553
  712.5 -4.6875  0.535770011
  712.5  0.  0.551372762
  712.5  4.6875  0.566688206
  712.5  9.375  0.581596335
  712.5  14.0625  0.595953444
  712.5  18.75  0.609699882
  712.5  23.4375  0.6226536
  712.5  28.125  0.634642381
  712.5  32.8125  0.645552845
  712.5  37.5  0.655324041
  712.5  42.1875  0.663914893
  712.5  46.875  0.671321617
  712.5  51.5625  0.677528991
  712.5  56.25  0.682604065
  712.5  60.9375  0.686622153
  712.5  65.625  0.68962229
  712.5  70.3125  0.691651141
  712.5  75.  0.692728483
  712.5  79.6875  0.692875711
  712.5  84.375  0.692094441
  712.5  89.0625  0.690362902
  712.5  93.75  0.687659419
  712.5  98.4375  0.683941336
  712.5  103.125  0.679167345
  712.5  107.8125  0.673278463
  712.5  112.5  0.66615075
  712.5  117.1875  0.657818817
  712.5  121.875  0.648265294
  712.5  126.5625  0.637522755
  712.5  131.25  0.62564221
  712.5  135.9375  0.612719613
  712.5  140.625  0.598905418
  712.5  145.3125  0.584427873
  712.5  150.  0.569336288
  712.5  154.6875  0.553766271
  712.5  159.375  0.537850938
  712.5  164.0625  0.5217408
  712.5  168.75  0.505583226
  712.5  173.4375  0.489458553
  712.5  178.125  0.473481049
  712.5  182.8125  0.457654673
  712.5  187.5  0.441996262
  712.5  192.1875  0.426508054
  712.5  196.875  0.411178081
  712.5  201.5625  0.395958316
  712.5  206.25  0.380813911
  712.5  210.9375  0.3657474
  712.5  215.625  0.350775906
  712.5  220.3125  0.33593157
  712.5  225.  0.321225506
  712.5  229.6875  0.306693436
  712.5  234.375  0.292378437
  712.5  239.0625  0.278429383
  712.5  243.75  0.264827903
  712.5  248.4375  0.250882691
  712.5  253.125  0.234839512
  712.5  257.8125  0.213335104
  712.5  262.5  0.186136319
  712.5  267.1875  0.166659443
  712.5  271.875  0.169072956
  712.5  276.5625  0.170576441
  712.5  281.25  0.149132052
  712.5  285.9375  0.127299539
  712.5  290.625  0.104407731
  712.5  295.3125  0.0936237307
  712.5  300.  0.225653695
  712.5  304.6875  0.514938991
  712.5  309.375  0.635850107
  712.5  314.0625  0.646293593
  714.84375 -168.75  0.649318938
  714.84375 -164.0625  0.647858489
  714.84375 -159.375  0.579656198
  714.84375 -154.6875  0.379702113
  714.84375 -150.  0.157985123
  714.84375 -145.3125  0.0905924001
  714.84375 -140.625  0.107844001
  714.84375 -135.9375  0.127786044
  714.84375 -131.25  0.146328068
  714.84375 -126.5625  0.168419542
  714.84375 -121.875  0.172549049
  714.84375 -117.1875  0.163977369
  714.84375 -112.5  0.174962815
  714.84375 -107.8125  0.197857983
  714.84375 -103.125  0.221270163
  714.84375 -98.4375  0.239475214
  714.84375 -93.75  0.253535901
  714.84375 -89.0625  0.26631634
  714.84375 -84.375  0.278919645
  714.84375 -79.6875  0.291851498
  714.84375 -75.  0.305138558
  714.84375 -70.3125  0.318652226
  714.84375 -65.625  0.33234783
  714.84375 -60.9375  0.346188581
  714.84375 -56.25  0.360169534
  714.84375 -51.5625  0.374260287
  714.84375 -46.875  0.388435725
  714.84375 -42.1875  0.402691796
  714.84375 -37.5  0.4170258
  714.84375 -32.8125  0.431478253
  714.84375 -28.125  0.446076695
  714.84375 -23.4375  0.460815949
  714.84375 -18.75  0.475691895
  714.84375 -14.0625  0.490669733
  714.84375 -9.375  0.50574466
  714.84375 -4.6875  0.520801955
  714.84375  0.  0.53576804
  714.84375  4.6875  0.550509309
  714.84375  9.375  0.564888702
  714.84375  14.0625  0.578800106
  714.84375  18.75  0.592101101
  714.84375  23.4375  0.604734454
  714.84375  28.125  0.616593149
  714.84375  32.8125  0.627500838
  714.84375  37.5  0.637368315
  714.84375  42.1875  0.646146197
  714.84375  46.875  0.653794601
  714.84375  51.5625  0.660309622
  714.84375  56.25  0.665712259
  714.84375  60.9375  0.670009528
  714.84375  65.625  0.673232702
  714.84375  70.3125  0.67539512
  714.84375  75.  0.676543493
  714.84375  79.6875  0.676696092
  714.84375  84.375  0.675843919
  714.84375  89.0625  0.673982952
  714.84375  93.75  0.671068394
  714.84375  98.4375  0.667067539
  714.84375  103.125  0.661960333
  714.84375  107.8125  0.655719022
  714.84375  112.5  0.648322497
  714.84375  117.1875  0.639764343
  714.84375  121.875  0.63007117
  714.84375  126.5625  0.619288675
  714.84375  131.25  0.60749112
  714.84375  135.9375  0.594832674
  714.84375  140.625  0.581451425
  714.84375  145.3125  0.567409626
  714.84375  150.  0.552833624
  714.84375  154.6875  0.537837661
  714.84375  159.375  0.522560639
  714.84375  164.0625  0.507153481
  714.84375  168.75  0.491684766
  714.84375  173.4375  0.476285913
  714.84375  178.125  0.460967484
  714.84375  182.8125  0.445758278
  714.84375  187.5  0.430666435
  714.84375  192.1875  0.415693912
  714.84375  196.875  0.400815045
  714.84375  201.5625  0.385977255
  714.84375  206.25  0.371190243
  714.84375  210.9375  0.356458708
  714.84375  215.625  0.341818905
  714.84375  220.3125  0.327291272
  714.84375  225.  0.312897427
  714.84375  229.6875  0.298673971
  714.84375  234.375  0.284734686
  714.84375  239.0625  0.271100078
  714.84375  243.75  0.257647399
  714.84375  248.4375  0.243104497
  714.84375  253.125  0.224497836
  714.84375  257.8125  0.199825912
  714.84375  262.5  0.174730793
  714.84375  267.1875  0.164601694
  714.84375  271.875  0.1736213
  714.84375  276.5625  0.163653119
  714.84375  281.25  0.135773825
  714.84375  285.9375  0.119101631
  714.84375  290.625  0.093887619
  714.84375  295.3125  0.13448374
  714.84375  300.  0.369827668
  714.84375  304.6875  0.592830043
  714.84375  309.375  0.6519699
  714.84375  314.0625  0.648419306
  717.1875 -168.75  0.653802151
  717.1875 -164.0625  0.656572247
  717.1875 -159.375  0.63056017
  717.1875 -154.6875  0.51423622
  717.1875 -150.  0.260742633
  717.1875 -145.3125  0.109133925
  717.1875 -140.625  0.0973603046
  717.1875 -135.9375  0.119538496
  717.1875 -131.25  0.134379594
  717.1875 -126.5625  0.158397079
  717.1875 -121.875  0.172862358
  717.1875 -117.1875  0.168875541
  717.1875 -112.5  0.167419606
  717.1875 -107.8125  0.184376402
  717.1875 -103.125  0.209402098
  717.1875 -98.4375  0.229967829
  717.1875 -93.75  0.246003323
  717.1875 -89.0625  0.259181853
  717.1875 -84.375  0.271586239
  717.1875 -79.6875  0.284240448
  717.1875 -75.  0.297170023
  717.1875 -70.3125  0.310391142
  717.1875 -65.625  0.323789905
  717.1875 -60.9375  0.337338959
  717.1875 -56.25  0.351005439
  717.1875 -51.5625  0.364778308
  717.1875 -46.875  0.378629559
  717.1875 -42.1875  0.392528698
  717.1875 -37.5  0.40647701
  717.1875 -32.8125  0.420475255
  717.1875 -28.125  0.434563282
  717.1875 -23.4375  0.448749258
  717.1875 -18.75  0.463023153
  717.1875 -14.0625  0.47736719
  717.1875 -9.375  0.491748245
  717.1875 -4.6875  0.506146027
  717.1875  0.  0.520440045
  717.1875  4.6875  0.534562039
  717.1875  9.375  0.548389829
  717.1875  14.0625  0.561787937
  717.1875  18.75  0.574658517
  717.1875  23.4375  0.586884632
  717.1875  28.125  0.598365242
  717.1875  32.8125  0.609095393
  717.1875  37.5  0.6188924
  717.1875  42.1875  0.627681348
  717.1875  46.875  0.635409734
  717.1875  51.5625  0.64205738
  717.1875  56.25  0.647605024
  717.1875  60.9375  0.652047798
  717.1875  65.625  0.655405244
  717.1875  70.3125  0.657689846
  717.1875  75.  0.658901092
  717.1875  79.6875  0.659050529
  717.1875  84.375  0.6581429
  717.1875  89.0625  0.656159833
  717.1875  93.75  0.653094003
  717.1875  98.4375  0.648932206
  717.1875  103.125  0.64365954
  717.1875  107.8125  0.637262055
  717.1875  112.5  0.629757626
  717.1875  117.1875  0.621154001
  717.1875  121.875  0.611492647
  717.1875  126.5625  0.600843507
  717.1875  131.25  0.589371007
  717.1875  135.9375  0.577118461
  717.1875  140.625  0.564158759
  717.1875  145.3125  0.550614752
  717.1875  150.  0.536592576
  717.1875  154.6875  0.52220934
  717.1875  159.375  0.507616133
  717.1875  164.0625  0.49288545
  717.1875  168.75  0.478127113
  717.1875  173.4375  0.46338524
  717.1875  178.125  0.448685044
  717.1875  182.8125  0.434047551
  717.1875  187.5  0.419488783
  717.1875  192.1875  0.404986509
  717.1875  196.875  0.390498876
  717.1875  201.5625  0.376034734
  717.1875  206.25  0.361584386
  717.1875  210.9375  0.347188948
  717.1875  215.625  0.33287699
  717.1875  220.3125  0.318662409
  717.1875  225.  0.30458155
  717.1875  229.6875  0.290690209
  717.1875  234.375  0.277130991
  717.1875  239.0625  0.263867709
  717.1875  243.75  0.250137363
  717.1875  248.4375  0.234090658
  717.1875  253.125  0.212716271
  717.1875  257.8125  0.185879668
  717.1875  262.5  0.167175424
  717.1875  267.1875  0.17002763
  717.1875  271.875  0.171245048
  717.1875  276.5625  0.150001787
  717.1875  281.25  0.128415869
  717.1875  285.9375  0.105857177
  717.1875  290.625  0.0943577929
  717.1875  295.3125  0.221933312
  717.1875  300.  0.509172949
  717.1875  304.6875  0.637852677
  717.1875  309.375  0.654672728
  719.53125 -164.0625  0.656175284
  719.53125 -159.375  0.658796573
  719.53125 -154.6875  0.592865387
  719.53125 -150.  0.414537761
  719.53125 -145.3125  0.177486309
  719.53125 -140.625  0.0926806591
  719.53125 -135.9375  0.10628055
  719.53125 -131.25  0.127242851
  719.53125 -126.5625  0.144140612
  719.53125 -121.875  0.167590059
  719.53125 -117.1875  0.17413336
  719.53125 -112.5  0.16554701
  719.53125 -107.8125  0.173498594
  719.53125 -103.125  0.194962
  719.53125 -98.4375  0.218750235
  719.53125 -93.75  0.237413664
  719.53125 -89.0625  0.251703652
  719.53125 -84.375  0.264356774
  719.53125 -79.6875  0.276648678
  719.53125 -75.  0.289232013
  719.53125 -70.3125  0.302128647
  719.53125 -65.625  0.315237717
  719.53125 -60.9375  0.328488181
  719.53125 -56.25  0.341850285
  719.53125 -51.5625  0.355308874
  719.53125 -46.875  0.368835635
  719.53125 -42.1875  0.382401535
  719.53125 -37.5  0.395989633
  719.53125 -32.8125  0.409585117
  719.53125 -28.125  0.423204359
  719.53125 -23.4375  0.436873794
  719.53125 -18.75  0.450591834
  719.53125 -14.0625  0.464337085
  719.53125 -9.375  0.478084117
  719.53125 -4.6875  0.491806949
  719.53125  0.  0.50546009
  719.53125  4.6875  0.518936216
  719.53125  9.375  0.532161106
  719.53125  14.0625  0.545021981
  719.53125  18.75  0.557399095
  719.53125  23.4375  0.569200322
  719.53125  28.125  0.580322575
  719.53125  32.8125  0.590673138
  719.53125  37.5  0.600195801
  719.53125  42.1875  0.608855773
  719.53125  46.875  0.61652713
  719.53125  51.5625  0.623163275
  719.53125  56.25  0.628734777
  719.53125  60.9375  0.63323329
  719.53125  65.625  0.636639816
  719.53125  70.3125  0.638960184
  719.53125  75.  0.640197495
  719.53125  79.6875  0.640342673
  719.53125  84.375  0.639403786
  719.53125  89.0625  0.637371684
  719.53125  93.75  0.634242658
  719.53125  98.4375  0.630012049
  719.53125  103.125  0.62469093
  719.53125  107.8125  0.618278037
  719.53125  112.5  0.610797484
  719.53125  117.1875  0.602290492
  719.53125  121.875  0.59285379
  719.53125  126.5625  0.582566317
  719.53125  131.25  0.571449022
  719.53125  135.9375  0.559604422
  719.53125  140.625  0.547128268
  719.53125  145.3125  0.534114373
  719.53125  150.  0.52068138
  719.53125  154.6875  0.506959842
  719.53125  159.375  0.493021331
  719.53125  164.0625  0.478973641
  719.53125  168.75  0.464873689
  719.53125  173.4375  0.450745013
  719.53125  178.125  0.436623671
  719.53125  182.8125  0.422521685
  719.53125  187.5  0.408440471
  719.53125  192.1875  0.394351385
  719.53125  196.875  0.38024195
  719.53125  201.5625  0.366115235
  719.53125  206.25  0.352006338
  719.53125  210.9375  0.337945864
  719.53125  215.625  0.323952639
  719.53125  220.3125  0.310055505
  719.53125  225.  0.296293641
  719.53125  229.6875  0.282797564
  719.53125  234.375  0.2695769
  719.53125  239.0625  0.256348821
  719.53125  243.75  0.241895891
  719.53125  248.4375  0.223151617
  719.53125  253.125  0.198455754
  719.53125  257.8125  0.174394189
  719.53125  262.5  0.165780664
  719.53125  267.1875  0.174318799
  719.53125  271.875  0.16373886
  719.53125  276.5625  0.136395706
  719.53125  281.25  0.119809511
  719.53125  285.9375  0.0949488729
  719.53125  290.625  0.135735585
  719.53125  295.3125  0.368965698
  719.53125  300.  0.590248307
  719.53125  304.6875  0.660433697
  719.53125  309.375  0.656035394
  721.875 -159.375  0.663976986
  721.875 -154.6875  0.643338584
  721.875 -150.  0.537517315
  721.875 -145.3125  0.300073949
  721.875 -140.625  0.123542703
  721.875 -135.9375  0.095330804
  721.875 -131.25  0.117014443
  721.875 -126.5625  0.133353037
  721.875 -121.875  0.155572813
  721.875 -117.1875  0.172594264
  721.875 -112.5  0.171127662
  721.875 -107.8125  0.166798876
  721.875 -103.125  0.181453367
  721.875 -98.4375  0.205569325
  721.875 -93.75  0.226965955
  721.875 -89.0625  0.243600863
  721.875 -84.375  0.256836663
  721.875 -79.6875  0.269108978
  721.875 -75.  0.281371592
  721.875 -70.3125  0.293891639
  721.875 -65.625  0.306691767
  721.875 -60.9375  0.319644619
  721.875 -56.25  0.332710658
  721.875 -51.5625  0.345852687
  721.875 -46.875  0.359060857
  721.875 -42.1875  0.372305534
  721.875 -37.5  0.385548294
  721.875 -32.8125  0.398781171
  721.875 -28.125  0.411984586
  721.875 -23.4375  0.425176396
  721.875 -18.75  0.43838003
  721.875 -14.0625  0.451571662
  721.875 -9.375  0.464733041
  721.875 -4.6875  0.477830388
  721.875  0.  0.490828618
  721.875  4.6875  0.503682794
  721.875  9.375  0.516289494
  721.875  14.0625  0.528567723
  721.875  18.75  0.540431116
  721.875  23.4375  0.551763473
  721.875  28.125  0.56246921
  721.875  32.8125  0.572467279
  721.875  37.5  0.581674312
  721.875  42.1875  0.590025969
  721.875  46.875  0.597458269
  721.875  51.5625  0.603972606
  721.875  56.25  0.609474169
  721.875  60.9375  0.613934892
  721.875  65.625  0.617324279
  721.875  70.3125  0.619636718
  721.875  75.  0.620870218
  721.875  79.6875  0.62100785
  721.875  84.375  0.620062482
  721.875  89.0625  0.618017451
  721.875  93.75  0.6148883
  721.875  98.4375  0.610677831
  721.875  103.125  0.6053994
  721.875  107.8125  0.599079252
  721.875  112.5  0.591798418
  721.875  117.1875  0.583575065
  721.875  121.875  0.574454439
  721.875  126.5625  0.564491645
  721.875  131.25  0.553780231
  721.875  135.9375  0.542394152
  721.875  140.625  0.530422448
  721.875  145.3125  0.517985259
  721.875  150.  0.505181378
  721.875  154.6875  0.492088639
  721.875  159.375  0.478814536
  721.875  164.0625  0.465409676
  721.875  168.75  0.451910706
  721.875  173.4375  0.438357165
  721.875  178.125  0.424764974
  721.875  182.8125  0.411152919
  721.875  187.5  0.39749923
  721.875  192.1875  0.383785874
  721.875  196.875  0.370028823
  721.875  201.5625  0.356243454
  721.875  206.25  0.342469057
  721.875  210.9375  0.328734674
  721.875  215.625  0.315056645
  721.875  220.3125  0.301474722
  721.875  225.  0.288072629
  721.875  229.6875  0.27493789
  721.875  234.375  0.262038796
  721.875  239.0625  0.248471288
  721.875  243.75  0.232152024
  721.875  248.4375  0.210694827
  721.875  253.125  0.184247685
  721.875  257.8125  0.167170964
  721.875  262.5  0.171525324
  721.875  267.1875  0.171388784
  721.875  271.875  0.149467618
  721.875  276.5625  0.128854637
  721.875  281.25  0.106238913
  721.875  285.9375  0.0963409706
  721.875  290.625  0.22673357
  721.875  295.3125  0.510851048
  721.875  300.  0.641874727
  721.875  304.6875  0.662733939
  724.21875 -159.375  0.663277308
  724.21875 -154.6875  0.66942829
  724.21875 -150.  0.609066339
  724.21875 -145.3125  0.458844422
  724.21875 -140.625  0.20652677
  724.21875 -135.9375  0.0974491255
  724.21875 -131.25  0.104090054
  724.21875 -126.5625  0.126012764
  724.21875 -121.875  0.140824709
  724.21875 -117.1875  0.165720071
  724.21875 -112.5  0.174977044
  724.21875 -107.8125  0.167774789
  724.21875 -103.125  0.171467833
  724.21875 -98.4375  0.190715127
  724.21875 -93.75  0.214851374
  724.21875 -89.0625  0.234121286
  724.21875 -84.375  0.248944782
  724.21875 -79.6875  0.261538375
  724.21875 -75.  0.273519423
  724.21875 -70.3125  0.285729938
  724.21875 -65.625  0.298168287
  724.21875 -60.9375  0.310821887
  724.21875 -56.25  0.323584518
  724.21875 -51.5625  0.336425684
  724.21875 -46.875  0.349316319
  724.21875 -42.1875  0.36223811
  724.21875 -37.5  0.37516112
  724.21875 -32.8125  0.388042934
  724.21875 -28.125  0.400883553
  724.21875 -23.4375  0.413651474
  724.21875 -18.75  0.426375015
  724.21875 -14.0625  0.439056578
  724.21875 -9.375  0.451670537
  724.21875 -4.6875  0.464196562
  724.21875  0.  0.476593201
  724.21875  4.6875  0.48881463
  724.21875  9.375  0.500824678
  724.21875  14.0625  0.512518137
  724.21875  18.75  0.52381642
  724.21875  23.4375  0.534653957
  724.21875  28.125  0.544912308
  724.21875  32.8125  0.554513095
  724.21875  37.5  0.563373239
  724.21875  42.1875  0.571433693
  724.21875  46.875  0.57862409
  724.21875  51.5625  0.584893791
  724.21875  56.25  0.590201059
  724.21875  60.9375  0.594512389
  724.21875  65.625  0.597812388
  724.21875  70.3125  0.600079286
  724.21875  75.  0.601278184
  724.21875  79.6875  0.60140719
  724.21875  84.375  0.600469161
  724.21875  89.0625  0.598456317
  724.21875  93.75  0.595394854
  724.21875  98.4375  0.591305171
  724.21875  103.125  0.586199012
  724.21875  107.8125  0.580100496
  724.21875  112.5  0.573056259
  724.21875  117.1875  0.565101369
  724.21875  121.875  0.556305774
  724.21875  126.5625  0.546730499
  724.21875  131.25  0.536451381
  724.21875  135.9375  0.525552039
  724.21875  140.625  0.514139267
  724.21875  145.3125  0.50229168
  724.21875  150.  0.490088335
  724.21875  154.6875  0.477636918
  724.21875  159.375  0.46498075
  724.21875  164.0625  0.452163118
  724.21875  168.75  0.43922608
  724.21875  173.4375  0.426195045
  724.21875  178.125  0.413098922
  724.21875  182.8125  0.399918906
  724.21875  187.5  0.386642089
  724.21875  192.1875  0.373287
  724.21875  196.875  0.359864339
  724.21875  201.5625  0.346416615
  724.21875  206.25  0.332973681
  724.21875  210.9375  0.319555326
  724.21875  215.625  0.30619781
  724.21875  220.3125  0.292949063
  724.21875  225.  0.279947692
  724.21875  229.6875  0.267185246
  724.21875  234.375  0.254153794
  724.21875  239.0625  0.239619285
  724.21875  243.75  0.220453998
  724.21875  248.4375  0.195518508
  724.21875  253.125  0.173164881
  724.21875  257.8125  0.16746267
  724.21875  262.5  0.174856463
  724.21875  267.1875  0.162529662
  724.21875  271.875  0.136225408
  724.21875  276.5625  0.119209374
  724.21875  281.25  0.0951176031
  724.21875  285.9375  0.142614157
  724.21875  290.625  0.380305613
  724.21875  295.3125  0.592312091
  724.21875  300.  0.669242487
  724.21875  304.6875  0.663908823
  726.5625 -154.6875  0.669879824
  726.5625 -150.  0.660621783
  726.5625 -145.3125  0.563204361
  726.5625 -140.625  0.352295009
  726.5625 -135.9375  0.146122448
  726.5625 -131.25  0.0939927636
  726.5625 -126.5625  0.113371774
  726.5625 -121.875  0.131783247
  726.5625 -117.1875  0.151339966
  726.5625 -112.5  0.171455922
  726.5625 -107.8125  0.173758767
  726.5625 -103.125  0.166297454
  726.5625 -98.4375  0.17780389
  726.5625 -93.75  0.200180429
  726.5625 -89.0625  0.222588965
  726.5625 -84.375  0.240085874
  726.5625 -79.6875  0.25360884
  726.5625 -75.  0.265782582
  726.5625 -70.3125  0.277627562
  726.5625 -65.625  0.289702739
  726.5625 -60.9375  0.302026418
  726.5625 -56.25  0.314488688
  726.5625 -51.5625  0.327029517
  726.5625 -46.875  0.339612173
  726.5625 -42.1875  0.352213138
  726.5625 -37.5  0.364814973
  726.5625 -32.8125  0.377374975
  726.5625 -28.125  0.389859351
  726.5625 -23.4375  0.402264482
  726.5625 -18.75  0.414565566
  726.5625 -14.0625  0.42676997
  726.5625 -9.375  0.438888523
  726.5625 -4.6875  0.450880399
  726.5625  0.  0.462726274
  726.5625  4.6875  0.474371714
  726.5625  9.375  0.485774849
  726.5625  14.0625  0.496903287
  726.5625  18.75  0.507656954
  726.5625  23.4375  0.517953552
  726.5625  28.125  0.527737455
  726.5625  32.8125  0.536916617
  726.5625  37.5  0.545403731
  726.5625  42.1875  0.553134264
  726.5625  46.875  0.560040489
  726.5625  51.5625  0.566081412
  726.5625  56.25  0.571198835
  726.5625  60.9375  0.575367148
  726.5625  65.625  0.578543232
  726.5625  70.3125  0.580718078
  726.5625  75.  0.581871065
  726.5625  79.6875  0.581991066
  726.5625  84.375  0.581077194
  726.5625  89.0625  0.579132576
  726.5625  93.75  0.576176284
  726.5625  98.4375  0.572213492
  726.5625  103.125  0.567270596
  726.5625  107.8125  0.561386443
  726.5625  112.5  0.554598073
  726.5625  117.1875  0.546964917
  726.5625  121.875  0.538526844
  726.5625  126.5625  0.529360569
  726.5625  131.25  0.519547893
  726.5625  135.9375  0.509178374
  726.5625  140.625  0.498316474
  726.5625  145.3125  0.487034372
  726.5625  150.  0.475448296
  726.5625  154.6875  0.463583494
  726.5625  159.375  0.451491413
  726.5625  164.0625  0.439219704
  726.5625  168.75  0.426793371
  726.5625  173.4375  0.414251512
  726.5625  178.125  0.401586057
  726.5625  182.8125  0.388782888
  726.5625  187.5  0.375868565
  726.5625  192.1875  0.362844637
  726.5625  196.875  0.349761919
  726.5625  201.5625  0.336647941
  726.5625  206.25  0.323523901
  726.5625  210.9375  0.310428517
  726.5625  215.625  0.29738932
  726.5625  220.3125  0.284535241
  726.5625  225.  0.271857997
  726.5625  229.6875  0.259297402
  726.5625  234.375  0.245783225
  726.5625  239.0625  0.2288941
  726.5625  243.75  0.206720233
  726.5625  248.4375  0.181377705
  726.5625  253.125  0.166881562
  726.5625  257.8125  0.173511444
  726.5625  262.5  0.170824524
  726.5625  267.1875  0.147500568
  726.5625  271.875  0.12857905
  726.5625  276.5625  0.105596726
  726.5625  281.25  0.100143437
