  ktime
 9999
  time [S], rpp
  23.3204977  632.123969 1993
  23.3304977  632.157364 1994
  23.3404977  632.200391 1995
  23.3504977  632.22557 1996
  23.3604977  632.245733 1997
  23.3704977  632.264201 1998
  23.3804977  632.288092 1999
  23.3904977  632.306135 2000
  23.4004977  632.326344 2001
  23.4104977  632.33515 2002
  23.4204977  632.361963 2003
  23.4304977  632.373541 2004
  23.4404977  632.383188 2005
  23.4504977  632.390766 2006
  23.4604977  632.397764 2007
  23.4704977  632.413836 2008
  23.4804977  632.434104 2009
  23.4904977  632.450838 2010
  23.5004977  632.459485 2011
  23.5104977  632.467139 2012
  23.5204977  632.476517 2013
  23.5304977  632.504152 2014
  23.5404977  632.514132 2015
  23.5504977  632.524367 2016
  23.5604977  632.542599 2017
  23.5704977  632.554855 2018
  23.5804977  632.549554 2019
  23.5904977  632.54785 2020
  23.6004977  632.565016 2021
  23.6104977  632.563878 2022
  23.6204977  632.583011 2023
  23.6304977  632.578768 2024
  23.6404977  631.738565 2025
  23.6504977  631.357332 2026
  23.6604977  631.217174 2027
  23.6704977  631.155392 2028
  23.6804977  631.149056 2029
  23.6904977  631.178616 2030
  23.7004977  631.218929 2031
  23.7104977  631.258807 2032
  23.7204977  631.313537 2033
  23.7304977  631.387599 2034
  23.7404977  631.455222 2035
  23.7504977  631.5045 2036
  23.7604977  631.559374 2037
  23.7704977  631.625091 2038
  23.7804977  631.673821 2039
  23.7904977  631.743847 2040
  23.8004977  631.789499 2041
  23.8104977  631.846623 2042
  23.8204978  631.889723 2043
  23.8304978  631.936631 2044
  23.8404978  631.985776 2045
  23.8504978  632.041551 2046
  23.8604978  632.082477 2047
  23.8704978  632.094769 2048
  23.8804978  632.156333 2049
  23.8904978  632.213924 2050
  23.9004978  632.244992 2051
  23.9104978  632.271808 2052
  23.9204978  632.294277 2053
  23.9304978  632.307139 2054
  23.9404978  632.328433 2055
  23.9504978  632.351345 2056
  23.9604978  632.391218 2057
  23.9704978  632.417622 2058
  23.9804978  632.419976 2059
  23.9904978  632.430507 2060
  24.0004978  632.447345 2061
  24.0104978  632.485436 2062
  24.0204978  632.486897 2063
  24.0304978  632.494155 2064
  24.0404978  632.502363 2065
  24.0504978  632.522162 2066
  24.0604978  632.526181 2067
  24.0704978  632.532547 2068
  24.0804978  632.548639 2069
  24.0904978  632.544966 2070
  24.1004978  632.552234 2071
  24.1104978  632.562751 2072
  24.1204978  632.57807 2073
  24.1304978  632.581227 2074
  24.1404978  631.747906 2075
  24.1504978  631.349952 2076
  24.1604978  631.177389 2077
  24.1704978  631.131985 2078
  24.1804978  631.16329 2079
  24.1904978  631.199713 2080
  24.2004978  631.234776 2081
  24.2104978  631.294751 2082
  24.2204978  631.310749 2083
  24.2304978  631.38667 2084
  24.2404978  631.458912 2085
  24.2504978  631.536885 2086
  24.2604978  631.600204 2087
  24.2704978  631.676331 2088
  24.2804978  631.724858 2089
  24.2904978  631.762984 2090
  24.3004978  631.811882 2091
  24.3104978  631.88373 2092
  24.3204978  631.942294 2093
  24.3304978  631.95637 2094
  24.3404978  632.020758 2095
  24.3504978  632.062981 2096
  24.3604978  632.130182 2097
  24.3704978  632.182077 2098
  24.3804978  632.191504 2099
  24.3904978  632.267211 2100
  24.4004978  632.31214 2101
  24.4104978  632.322186 2102
  24.4204978  632.352753 2103
  24.4304978  632.373821 2104
  24.4404978  632.389226 2105
  24.4504978  632.400874 2106
  24.4604978  632.416451 2107
  24.4704978  632.426141 2108
  24.4804978  632.459285 2109
  24.4904978  632.468795 2110
  24.5004978  632.501772 2111
  24.5104978  632.509755 2112
  24.5204978  632.518922 2113
  24.5304978  632.530482 2114
  24.5404978  632.542359 2115
  24.5504978  632.550335 2116
  24.5604978  632.558331 2117
  24.5704978  632.566201 2118
  24.5804978  632.576525 2119
  24.5904978  632.581444 2120
  24.6004978  632.586779 2121
  24.6104978  632.600559 2122
  24.6204978  632.6076 2123
  24.6304978  632.602419 2124
  24.6404978  632.597652 2125
  24.6504978  632.601445 2126
  24.6604978  632.602689 2127
  24.6704978  632.617802 2128
  24.6804978  631.767364 2129
  24.6904978  631.371147 2130
  24.7004978  631.219806 2131
  24.7104978  631.189346 2132
  24.7204978  631.210489 2133
  24.7304978  631.24891 2134
  24.7404978  631.293804 2135
  24.7504978  631.343944 2136
  24.7604978  631.38769 2137
  24.7704978  631.440285 2138
  24.7804978  631.512763 2139
  24.7904978  631.58001 2140
  24.8004978  631.64013 2141
  24.8104978  631.697202 2142
  24.8204978  631.710822 2143
  24.8304978  631.782329 2144
  24.8404978  631.842946 2145
  24.8504978  631.889718 2146
  24.8604978  631.941163 2147
  24.8704978  631.989399 2148
  24.8804978  632.050518 2149
  24.8904978  632.096595 2150
  24.9004978  632.138501 2151
  24.9104978  632.175882 2152
  24.9204978  632.213348 2153
  24.9304978  632.242449 2154
  24.9404978  632.277314 2155
  24.9504978  632.310351 2156
  24.9604978  632.341419 2157
  24.9704978  632.371612 2158
  24.9804978  632.414926 2159
  24.9904978  632.453341 2160
  25.0004978  632.472009 2161
  25.0104978  632.480438 2162
  25.0204978  632.49373 2163
  25.0304978  632.511433 2164
  25.0404978  632.527597 2165
  25.0504978  632.544635 2166
  25.0604978  632.554997 2167
  25.0704978  632.565792 2168
  25.0804978  632.586205 2169
  25.0904978  632.605562 2170
  25.1004978  632.628741 2171
  25.1104978  632.655843 2172
  25.1204978  632.68328 2173
  25.1304978  632.700597 2174
  25.1404978  632.723255 2175
  25.1504978  632.752782 2176
  25.1604978  632.753754 2177
  25.1704978  631.817481 2178
  25.1804978  631.384631 2179
  25.1904978  631.226173 2180
  25.2004978  631.196571 2181
  25.2104978  631.213208 2182
  25.2204978  631.289959 2183
  25.2304978  631.37174 2184
  25.2404978  631.446579 2185
  25.2504978  631.563216 2186
  25.2604978  631.664628 2187
  25.2704978  631.761907 2188
  25.2804978  631.855129 2189
  25.2904978  631.95444 2190
  25.3004978  632.077343 2191
  25.3104978  632.197231 2192
  25.3204978  632.316373 2193
  25.3304978  632.305608 2194
  25.3404978  632.509001 2195
  25.3504978  632.628118 2196
  25.3604978  632.754177 2197
  25.3704978  632.878392 2198
  25.3804978  632.9803 2199
  25.3904978  633.050878 2200
  25.4004978  633.17292 2201
  25.4104978  633.279052 2202
  25.4204978  633.374592 2203
  25.4304978  633.458129 2204
  25.4404978  633.549544 2205
  25.4504978  633.660683 2206
  25.4604978  633.747035 2207
  25.4704978  633.832052 2208
  25.4804978  633.915066 2209
  25.4904978  634.011162 2210
  25.5004978  634.084664 2211
  25.5104978  634.14614 2212
  25.5204978  634.202362 2213
  25.5304978  634.316123 2214
  25.5404978  634.338766 2215
  25.5504978  634.473769 2216
  25.5604978  634.549347 2217
  25.5704978  634.600237 2218
  25.5804978  634.683894 2219
  25.5904978  634.784506 2220
  25.6004978  634.804384 2221
  25.6104978  634.861123 2222
  25.6204978  634.934833 2223
  25.6304978  634.986036 2224
  25.6404978  635.13239 2225
  25.6504978  635.150899 2226
  25.6604978  635.215434 2227
  25.6704978  635.296962 2228
  25.6804978  635.387508 2229
  25.6904978  635.492335 2230
  25.7004978  635.57411 2231
  25.7104978  635.625401 2232
  25.7204978  635.692752 2233
  25.7304978  635.714346 2234
  25.7404978  635.791713 2235
  25.7504978  635.873831 2236
  25.7604978  635.975113 2237
  25.7704978  636.028351 2238
  25.7804978  636.071935 2239
  25.7904978  636.143984 2240
  25.8004978  636.200077 2241
  25.8104978  636.291974 2242
  25.8204978  636.356965 2243
  25.8304978  636.445144 2244
  25.8404978  636.524151 2245
  25.8504978  636.59321 2246
  25.8604978  636.64284 2247
  25.8704978  636.692817 2248
  25.8804978  636.762213 2249
  25.8904978  636.818385 2250
  25.9004978  636.873813 2251
  25.9104978  636.886027 2252
  25.9204978  636.895735 2253
  25.9304979  635.408527 2254
  25.9404979  634.757667 2255
  25.9504979  634.57349 2256
  25.9604979  634.556614 2257
  25.9704979  634.677089 2258
  25.9804979  634.66824 2259
  25.9904979  634.969574 2260
  26.0004979  635.185223 2261
  26.0104979  635.387628 2262
  26.0204979  635.584335 2263
  26.0304979  635.780723 2264
  26.0404979  635.847362 2265
  26.0504979  636.142905 2266
  26.0604979  636.323877 2267
  26.0704979  636.403335 2268
  26.0804979  636.705483 2269
  26.0904979  636.872328 2270
  26.1004979  637.023725 2271
  26.1104979  637.091073 2272
  26.1204979  636.967335 2273
  26.1304979  636.79523 2274
  26.1404979  636.627027 2275
  26.1504979  636.473183 2276
  26.1604979  636.329181 2277
  26.1704979  636.20064 2278
  26.1804979  636.089042 2279
  26.1904979  635.980931 2280
  26.2004979  635.88026 2281
  26.2104979  635.790068 2282
  26.2204979  635.710891 2283
  26.2304979  635.635452 2284
  26.2404979  635.562063 2285
  26.2504979  635.49603 2286
  26.2604979  635.443659 2287
  26.2704979  635.414347 2288
  26.2804979  635.374618 2289
  26.2904979  635.337442 2290
  26.3004979  635.280527 2291
  26.3104979  635.231631 2292
  26.3204979  635.199826 2293
  26.3304979  635.154246 2294
  26.3404979  635.111201 2295
  26.3504979  635.099594 2296
  26.3604979  635.03679 2297
  26.3704979  635.002018 2298
  26.3804979  634.963087 2299
  26.3904979  634.924959 2300
  26.4004979  634.873364 2301
  26.4104979  634.824171 2302
  26.4204979  634.80364 2303
  26.4304979  634.808192 2304
  26.4404979  634.786603 2305
  26.4504979  634.758257 2306
  26.4604979  634.738757 2307
  26.4704979  634.723916 2308
  26.4804979  634.701986 2309
  26.4904979  634.680657 2310
  26.5004979  634.671401 2311
  26.5104979  634.655376 2312
  26.5204979  634.639943 2313
  26.5304979  634.61138 2314
  26.5404979  634.595002 2315
  26.5504979  634.584536 2316
  26.5604979  634.56741 2317
  26.5704979  634.561985 2318
  26.5804979  634.550252 2319
  26.5904979  634.527141 2320
  26.6004979  634.528758 2321
  26.6104979  634.514634 2322
  26.6204979  634.510938 2323
  26.6304979  634.530051 2324
  26.6404979  634.554565 2325
  26.6504979  634.550529 2326
  26.6604979  634.533697 2327
  26.6704979  634.516537 2328
  26.6804979  634.505752 2329
  26.6904979  634.497436 2330
  26.7004979  634.493997 2331
  26.7104979  634.486351 2332
  26.7204979  634.480085 2333
  26.7304979  634.454743 2334
  26.7404979  634.445849 2335
  26.7504979  634.46615 2336
  26.7604979  634.467274 2337
  26.7704979  634.478973 2338
  26.7804979  634.482807 2339
  26.7904979  634.488739 2340
  26.8004979  634.468549 2341
  26.8104979  634.440724 2342
  26.8204979  634.43767 2343
  26.8304979  634.457587 2344
  26.8404979  634.436402 2345
  26.8504979  634.432102 2346
  26.8604979  634.428006 2347
  26.8704979  634.408274 2348
  26.8804979  634.327773 2349
  26.8904979  634.308904 2350
  26.9004979  634.287885 2351
  26.9104979  634.27451 2352
  26.9204979  634.279156 2353
  26.9304979  634.257668 2354
  26.9404979  634.271746 2355
  26.9504979  634.259994 2356
  26.9604979  634.267199 2357
  26.9704979  634.266369 2358
  26.9804979  634.286461 2359
  26.9904979  634.291724 2360
  27.0004979  634.305249 2361
  27.0104979  634.283597 2362
  27.0204979  633.645566 2363
  27.0304979  633.41386 2364
  27.0404979  633.28067 2365
  27.0504979  633.228961 2366
  27.0604979  633.252772 2367
  27.0704979  633.279498 2368
  27.0804979  633.32779 2369
  27.0904979  633.360863 2370
  27.1004979  633.359849 2371
  27.1104979  633.365992 2372
  27.1204979  633.41505 2373
  27.1304979  633.448546 2374
  27.1404979  633.469529 2375
  27.1504979  633.493619 2376
  27.1604979  633.517819 2377
  27.1704979  633.533558 2378
  27.1804979  633.570322 2379
  27.1904979  633.572154 2380
  27.2004979  633.596892 2381
  27.2104979  633.610702 2382
  27.2204979  633.634322 2383
  27.2304979  633.592564 2384
  27.2404979  633.602286 2385
  27.2504979  633.611885 2386
  27.2604979  633.644053 2387
  27.2704979  633.629693 2388
  27.2804979  633.640126 2389
  27.2904979  633.68021 2390
  27.3004979  633.665934 2391
  27.3104979  633.660562 2392
  27.3204979  633.664021 2393
  27.3304979  633.687446 2394
  27.3404979  633.677516 2395
  27.3504979  633.691234 2396
  27.3604979  633.714853 2397
  27.3704979  633.731591 2398
  27.3804979  633.75488 2399
  27.3904979  633.737949 2400
  27.4004979  633.764683 2401
  27.4104979  633.760112 2402
  27.4204979  633.761766 2403
  27.4304979  633.749165 2404
  27.4404979  633.740123 2405
  27.4504979  633.748314 2406
  27.4604979  633.743789 2407
  27.4704979  633.742573 2408
  27.4804979  633.735133 2409
  27.4904979  633.7428 2410
  27.5004979  633.753641 2411
  27.5104979  633.75614 2412
  27.5204979  633.766132 2413
  27.5304979  633.744282 2414
  27.5404979  633.739603 2415
  27.5504979  633.742668 2416
  27.5604979  633.722567 2417
  27.5704979  633.71375 2418
  27.5804979  633.710356 2419
  27.5904979  633.714882 2420
  27.6004979  633.704536 2421
  27.6104979  633.703923 2422
  27.6204979  633.694307 2423
  27.6304979  633.693417 2424
  27.6404979  633.691368 2425
  27.6504979  633.693419 2426
  27.6604979  633.685098 2427
  27.6704979  633.698518 2428
  27.6804979  633.704677 2429
  27.6904979  633.707346 2430
  27.7004979  633.689542 2431
  27.7104979  633.685571 2432
  27.7204979  633.68879 2433
  27.7304979  633.694406 2434
  27.7404979  633.682606 2435
  27.7504979  633.677851 2436
  27.7604979  633.693268 2437
  27.7704979  633.705322 2438
  27.7804979  633.717708 2439
  27.7904979  633.745856 2440
  27.8004979  633.76629 2441
  27.8104979  633.775173 2442
  27.8204979  633.766998 2443
  27.8304979  633.775097 2444
  27.8404979  633.777671 2445
  27.8504979  633.779004 2446
  27.8604979  633.755719 2447
  27.8704979  633.727675 2448
  27.8804979  633.737431 2449
  27.8904979  633.740939 2450
  27.9004979  633.719773 2451
  27.9104979  633.728474 2452
  27.9204979  633.734079 2453
  27.9304979  633.741179 2454
  27.9404979  633.753487 2455
  27.9504979  633.75468 2456
  27.9604979  633.751739 2457
  27.9704979  633.752568 2458
  27.9804979  633.752643 2459
  27.9904979  633.751166 2460
  28.0004979  633.747756 2461
  28.0104979  633.744401 2462
  28.0204979  633.727757 2463
  28.030498  633.724029 2464
  28.040498  633.716753 2465
  28.050498  633.028356 2466
  28.060498  632.730668 2467
  28.070498  632.624719 2468
  28.080498  632.560127 2469
  28.090498  632.600926 2470
  28.100498  632.599498 2471
  28.110498  632.643574 2472
  28.120498  632.708927 2473
  28.130498  632.757621 2474
  28.140498  632.827362 2475
  28.150498  632.875679 2476
  28.160498  632.92848 2477
  28.170498  633.004623 2478
  28.180498  633.057736 2479
  28.190498  633.057496 2480
  28.200498  633.128505 2481
  28.210498  633.173507 2482
  28.220498  633.231054 2483
  28.230498  633.186064 2484
  28.240498  633.213148 2485
  28.250498  633.220352 2486
  28.260498  633.276832 2487
  28.270498  633.292538 2488
  28.280498  633.217434 2489
  28.290498  633.206633 2490
  28.300498  633.217838 2491
  28.310498  633.218625 2492
  28.320498  633.184046 2493
  28.330498  633.198396 2494
  28.340498  633.188168 2495
  28.350498  633.192033 2496
  28.360498  633.205561 2497
  28.370498  633.165132 2498
  28.380498  633.156419 2499
  28.390498  633.211198 2500
  28.400498  633.197715 2501
  28.410498  633.199069 2502
  28.420498  633.206837 2503
  28.430498  633.224491 2504
  28.440498  633.217766 2505
  28.450498  633.218468 2506
  28.460498  633.221826 2507
  28.470498  633.231907 2508
  28.480498  633.224839 2509
  28.490498  633.222493 2510
  28.500498  633.211658 2511
  28.510498  633.208488 2512
  28.520498  633.19927 2513
  28.530498  633.197699 2514
  28.540498  633.195884 2515
  28.550498  633.195137 2516
  28.560498  633.191062 2517
  28.570498  633.188452 2518
  28.580498  633.189851 2519
  28.590498  633.191191 2520
  28.600498  633.192972 2521
  28.610498  633.202241 2522
  28.620498  633.210075 2523
  28.630498  633.218311 2524
  28.640498  633.225158 2525
  28.650498  633.233704 2526
  28.660498  633.25267 2527
  28.670498  633.26319 2528
  28.680498  633.303321 2529
  28.690498  633.267883 2530
  28.700498  633.249173 2531
  28.710498  633.256083 2532
  28.720498  633.252036 2533
  28.730498  633.24953 2534
  28.740498  633.233321 2535
  28.750498  633.233435 2536
  28.760498  633.230752 2537
  28.770498  633.227189 2538
  28.780498  633.221111 2539
  28.790498  633.201445 2540
  28.800498  633.190344 2541
  28.810498  633.172098 2542
  28.820498  633.119614 2543
  28.830498  633.112453 2544
  28.840498  633.100998 2545
  28.850498  633.048775 2546
  28.860498  633.05495 2547
  28.870498  633.001071 2548
  28.880498  632.973009 2549
  28.890498  632.972876 2550
  28.900498  632.972466 2551
  28.910498  632.964131 2552
  28.920498  632.936749 2553
  28.930498  632.915297 2554
  28.940498  632.908689 2555
  28.950498  632.901015 2556
  28.960498  632.889586 2557
  28.970498  632.872292 2558
  28.980498  632.866258 2559
  28.990498  632.858219 2560
  29.000498  632.846657 2561
  29.010498  632.819102 2562
  29.020498  632.806953 2563
  29.030498  632.787613 2564
  29.040498  632.75933 2565
  29.050498  632.73136 2566
  29.060498  632.706385 2567
  29.070498  632.696802 2568
  29.080498  632.68563 2569
  29.090498  632.668184 2570
  29.100498  632.626707 2571
  29.110498  632.597696 2572
  29.120498  632.609862 2573
  29.130498  632.606806 2574
  29.140498  632.603132 2575
  29.150498  632.59393 2576
  29.160498  632.587816 2577
  29.170498  632.579523 2578
  29.180498  632.57579 2579
  29.190498  632.567399 2580
  29.200498  632.570586 2581
  29.210498  631.881603 2582
  29.220498  631.541469 2583
  29.230498  631.448454 2584
  29.240498  631.422516 2585
  29.250498  631.427586 2586
  29.260498  631.424624 2587
  29.270498  631.446084 2588
  29.280498  631.441914 2589
  29.290498  631.48478 2590
  29.300498  631.546771 2591
  29.310498  631.554518 2592
  29.320498  631.592637 2593
  29.330498  631.628998 2594
  29.340498  631.65573 2595
  29.350498  631.686966 2596
  29.360498  631.712071 2597
  29.370498  631.73344 2598
  29.380498  631.757 2599
  29.390498  631.791838 2600
  29.400498  631.801428 2601
  29.410498  631.821276 2602
  29.420498  631.842812 2603
  29.430498  631.86188 2604
  29.440498  631.850679 2605
  29.450498  631.865623 2606
  29.460498  631.87611 2607
  29.470498  631.818173 2608
  29.480498  631.830344 2609
  29.490498  631.8313 2610
  29.500498  631.835527 2611
  29.510498  631.854809 2612
  29.520498  631.860017 2613
  29.530498  631.880486 2614
  29.540498  631.939125 2615
  29.550498  631.937368 2616
  29.560498  631.946858 2617
  29.570498  631.964468 2618
  29.580498  631.978966 2619
  29.590498  631.988547 2620
  29.600498  631.990371 2621
  29.610498  631.995391 2622
  29.620498  632.000748 2623
  29.630498  632.003166 2624
  29.640498  632.005685 2625
  29.650498  632.004997 2626
  29.660498  632.004139 2627
  29.670498  632.00424 2628
  29.680498  632.009138 2629
  29.690498  632.011894 2630
  29.700498  632.017318 2631
  29.710498  632.01617 2632
  29.720498  632.009147 2633
  29.730498  632.007071 2634
  29.740498  632.006406 2635
  29.750498  632.010687 2636
  29.760498  632.015646 2637
  29.770498  632.022009 2638
  29.780498  632.027815 2639
  29.790498  632.032806 2640
  29.800498  632.037197 2641
  29.810498  632.040178 2642
  29.820498  632.012031 2643
  29.830498  631.974239 2644
  29.840498  631.971188 2645
  29.850498  631.970987 2646
  29.860498  631.968803 2647
  29.870498  631.846948 2648
  29.880498  631.862937 2649
  29.890498  631.873675 2650
  29.900498  631.869991 2651
  29.910498  631.869916 2652
  29.920498  631.87134 2653
  29.930498  631.871007 2654
  29.940498  631.869707 2655
  29.950498  631.864829 2656
  29.960498  631.862406 2657
  29.970498  631.859603 2658
  29.980498  631.858297 2659
  29.990498  631.859052 2660
  30.000498  631.860211 2661
  30.010498  631.864679 2662
  30.020498  631.875515 2663
  30.030498  631.876166 2664
  30.040498  631.882839 2665
  30.050498  631.882961 2666
  30.060498  631.889893 2667
  30.070498  631.901252 2668
  30.080498  631.907698 2669
  30.090498  631.920569 2670
  30.100498  631.894627 2671
  30.110498  631.931672 2672
  30.120498  631.907737 2673
  30.130498  631.909554 2674
  30.1404981  631.91344 2675
  30.1504981  631.915627 2676
  30.1604981  631.928386 2677
  30.1704981  631.930189 2678
  30.1804981  631.929225 2679
  30.1904981  631.934032 2680
  30.2004981  631.940349 2681
  30.2104981  631.946644 2682
  30.2204981  631.956611 2683
  30.2304981  631.957394 2684
  30.2404981  631.959117 2685
  30.2504981  631.970909 2686
  30.2604981  631.999161 2687
  30.2704981  631.371488 2688
  30.2804981  631.075105 2689
  30.2904981  630.855194 2690
  30.3004981  630.837128 2691
  30.3104981  630.858847 2692
  30.3204981  630.895363 2693
  30.3304981  630.944807 2694
  30.3404981  630.985764 2695
  30.3504981  631.028883 2696
  30.3604981  631.107033 2697
  30.3704981  631.15683 2698
  30.3804981  631.179008 2699
  30.3904981  631.227209 2700
  30.4004981  631.272984 2701
  30.4104981  631.315147 2702
  30.4204981  631.353154 2703
  30.4304981  631.390273 2704
  30.4404981  631.427186 2705
  30.4504981  631.468951 2706
  30.4604981  631.490753 2707
  30.4704981  631.506644 2708
  30.4804981  631.548082 2709
  30.4904981  631.603075 2710
  30.5004981  631.605925 2711
  30.5104981  631.601891 2712
  30.5204981  631.625816 2713
  30.5304981  631.63898 2714
  30.5404981  631.652715 2715
  30.5504981  631.675279 2716
  30.5604981  631.693613 2717
  30.5704981  631.723647 2718
  30.5804981  631.800378 2719
  30.5904981  631.805286 2720
  30.6004981  631.815384 2721
  30.6104981  631.832446 2722
  30.6204981  631.851005 2723
  30.6304981  631.85881 2724
  30.6404981  631.870436 2725
  30.6504981  631.881331 2726
  30.6604981  631.894592 2727
  30.6704981  631.905181 2728
  30.6804981  631.914277 2729
  30.6904981  631.924107 2730
  30.7004981  631.895321 2731
  30.7104981  631.915366 2732
  30.7204981  631.938078 2733
  30.7304981  631.94305 2734
  30.7404981  631.952857 2735
  30.7504981  631.962611 2736
  30.7604981  631.972013 2737
  30.7704981  631.981525 2738
  30.7804981  631.99032 2739
  30.7904981  631.994906 2740
  30.8004981  631.998617 2741
  30.8104981  632.002471 2742
  30.8204981  632.011876 2743
  30.8304981  632.015015 2744
  30.8404981  632.022086 2745
  30.8504981  632.028268 2746
  30.8604981  632.035246 2747
  30.8704981  632.04111 2748
  30.8804981  632.056935 2749
  30.8904981  632.068401 2750
  30.9004981  632.078034 2751
  30.9104981  632.0872 2752
  30.9204981  632.098392 2753
  30.9304981  632.110076 2754
  30.9404981  632.172286 2755
  30.9504981  632.164228 2756
  30.9604981  632.19299 2757
  30.9704981  632.208341 2758
  30.9804981  632.217006 2759
  30.9904981  632.221433 2760
  31.0004981  632.227573 2761
  31.0104981  632.269387 2762
  31.0204981  632.266924 2763
  31.0304981  632.247468 2764
  31.0404981  632.245964 2765
  31.0504981  632.248477 2766
  31.0604981  632.251484 2767
  31.0704981  632.257699 2768
  31.0804981  632.266956 2769
  31.0904981  632.271143 2770
  31.1004981  632.277179 2771
  31.1104981  632.286321 2772
  31.1204981  632.303196 2773
  31.1304981  632.306916 2774
  31.1404981  632.3108 2775
  31.1504981  632.330827 2776
  31.1604981  632.332687 2777
  31.1704981  632.33259 2778
  31.1804981  632.339888 2779
  31.1904981  632.348041 2780
  31.2004981  632.346168 2781
  31.2104981  632.34799 2782
  31.2204981  632.353885 2783
  31.2304981  632.388022 2784
  31.2404981  632.390524 2785
  31.2504981  632.395812 2786
  31.2604981  632.40861 2787
  31.2704981  632.410838 2788
  31.2804981  632.40901 2789
  31.2904981  632.411252 2790
  31.3004981  632.414032 2791
  31.3104981  632.41685 2792
  31.3204981  632.421168 2793
  31.3304981  632.422573 2794
  31.3404981  632.425289 2795
  31.3504981  631.772885 2796
  31.3604981  631.448309 2797
  31.3704981  631.293181 2798
  31.3804981  631.27067 2799
  31.3904981  631.28752 2800
  31.4004981  631.359982 2801
  31.4104981  631.394388 2802
  31.4204981  631.468137 2803
  31.4304981  631.548968 2804
  31.4404981  631.627195 2805
  31.4504981  631.643161 2806
  31.4604981  631.682889 2807
  31.4704981  631.7307 2808
  31.4804981  631.780004 2809
  31.4904981  631.820827 2810
  31.5004981  631.844316 2811
  31.5104981  631.878664 2812
  31.5204981  631.90692 2813
  31.5304981  631.929436 2814
  31.5404981  631.962596 2815
  31.5504981  631.984123 2816
  31.5604981  631.9928 2817
  31.5704981  632.007655 2818
  31.5804981  632.020302 2819
  31.5904981  631.979415 2820
  31.6004981  631.970026 2821
  31.6104981  632.052192 2822
  31.6204981  632.067602 2823
  31.6304981  632.076065 2824
  31.6404981  632.080174 2825
  31.6504981  632.075846 2826
  31.6604981  632.087456 2827
  31.6704981  632.079407 2828
  31.6804981  632.070372 2829
  31.6904981  632.089478 2830
  31.7004981  632.098028 2831
  31.7104981  632.110925 2832
  31.7204981  632.09829 2833
  31.7304981  632.105382 2834
  31.7404981  632.111526 2835
  31.7504981  632.124875 2836
  31.7604981  632.112164 2837
  31.7704981  632.111573 2838
  31.7804981  632.120516 2839
  31.7904981  632.124815 2840
  31.8004981  632.124947 2841
  31.8104981  632.125281 2842
  31.8204981  632.128191 2843
  31.8304981  632.129391 2844
  31.8404981  632.111827 2845
  31.8504981  632.113326 2846
  31.8604981  632.117655 2847
  31.8704981  632.10466 2848
  31.8804981  632.061021 2849
  31.8904981  632.077165 2850
  31.9004981  632.079899 2851
  31.9104981  632.088031 2852
  31.9204981  632.096803 2853
  31.9304981  632.098344 2854
  31.9404981  632.099529 2855
  31.9504981  632.101749 2856
  31.9604981  632.107195 2857
  31.9704981  632.112458 2858
  31.9804981  632.121285 2859
  31.9904981  632.141271 2860
  32.0004981  632.142922 2861
  32.0104981  632.144689 2862
  32.0204981  632.153706 2863
  32.0304981  632.169944 2864
  32.0404981  632.174198 2865
  32.0504981  632.184978 2866
  32.0604981  632.188493 2867
  32.0704981  632.184547 2868
  32.0804981  632.181961 2869
  32.0904981  632.185236 2870
  32.1004981  632.190597 2871
  32.1104981  632.19333 2872
  32.1204981  632.199329 2873
  32.1304981  632.203715 2874
  32.1404981  632.20612 2875
  32.1504981  632.227504 2876
  32.1604981  632.263545 2877
  32.1704981  632.230664 2878
  32.1804981  632.235001 2879
  32.1904981  632.235289 2880
  32.2004981  632.2388 2881
  32.2104981  632.2447 2882
  32.2204981  632.26832 2883
  32.2304981  632.274671 2884
  32.2404982  632.276662 2885
  32.2504982  632.276501 2886
  32.2604982  632.278286 2887
  32.2704982  632.285032 2888
  32.2804982  632.296145 2889
  32.2904982  632.316107 2890
  32.3004982  632.322757 2891
  32.3104982  632.318826 2892
  32.3204982  632.365347 2893
  32.3304982  632.351516 2894
  32.3404982  632.345842 2895
  32.3504982  632.349876 2896
  32.3604982  632.358771 2897
  32.3704982  632.362835 2898
  32.3804982  632.366986 2899
  32.3904982  632.402105 2900
  32.4004982  632.392272 2901
  32.4104982  632.386229 2902
  32.4204982  632.389806 2903
  32.4304982  632.390369 2904
  32.4404982  631.711336 2905
  32.4504982  631.396644 2906
  32.4604982  631.247898 2907
  32.4704982  631.223684 2908
  32.4804982  631.236927 2909
  32.4904982  631.289079 2910
  32.5004982  631.317029 2911
  32.5104982  631.348164 2912
  32.5204982  631.390071 2913
  32.5304982  631.476713 2914
  32.5404982  631.508938 2915
  32.5504982  631.585719 2916
  32.5604982  631.60654 2917
  32.5704982  631.652363 2918
  32.5804982  631.720657 2919
  32.5904982  631.737192 2920
  32.6004982  631.771538 2921
  32.6104982  631.816481 2922
  32.6204982  631.881371 2923
  32.6304982  631.911675 2924
  32.6404982  631.952053 2925
  32.6504982  632.010647 2926
  32.6604982  632.016851 2927
  32.6704982  632.036308 2928
  32.6804982  632.054476 2929
  32.6904982  632.073977 2930
  32.7004982  632.09306 2931
  32.7104982  632.111482 2932
  32.7204982  632.128435 2933
  32.7304982  632.144623 2934
  32.7404982  632.160085 2935
  32.7504982  632.175837 2936
  32.7604982  632.191011 2937
  32.7704982  632.204251 2938
