 ncam npf
 232 11
  pf_ves mutuals...
  1.5444E+02  1.0866E+02  7.2187E+01  1.1644E+01
  6.5750E+00  3.5823E+02  3.8623E+02  2.5897E+02
  1.5822E+02  6.6937E+01  2.1218E+01
  1.4726E+02  1.0166E+02  7.0911E+01  1.1951E+01
  6.8461E+00  4.0060E+02  4.3443E+02  2.8424E+02
  1.7081E+02  7.1386E+01  2.2425E+01
  1.3958E+02  9.6076E+01  7.0429E+01  1.2377E+01
  7.1879E+00  4.3918E+02  4.8993E+02  3.1337E+02
  1.8546E+02  7.6645E+01  2.3877E+01
  1.3203E+02  9.1656E+01  7.0605E+01  1.2912E+01
  7.5961E+00  4.7002E+02  5.5307E+02  3.4642E+02
  2.0218E+02  8.2697E+01  2.5566E+01
  1.2494E+02  8.8193E+01  7.1337E+01  1.3549E+01
  8.0681E+00  4.9012E+02  6.2408E+02  3.8347E+02
  2.2099E+02  8.9538E+01  2.7486E+01
  1.1850E+02  8.5520E+01  7.2545E+01  1.4280E+01
  8.6004E+00  4.9849E+02  7.0265E+02  4.2441E+02
  2.4180E+02  9.7138E+01  2.9628E+01
  1.1276E+02  8.3475E+01  7.4145E+01  1.5096E+01
  9.1880E+00  4.9651E+02  7.8805E+02  4.6903E+02
  2.6453E+02  1.0545E+02  3.1978E+01
  1.0765E+02  8.1934E+01  7.6097E+01  1.5996E+01
  9.8317E+00  4.8662E+02  8.7939E+02  5.1734E+02
  2.8919E+02  1.1449E+02  3.4538E+01
  1.0313E+02  8.0798E+01  7.8349E+01  1.6973E+01
  1.0528E+01  4.7156E+02  9.7426E+02  5.6896E+02
  3.1565E+02  1.2419E+02  3.7293E+01
  9.9111E+01  7.9981E+01  8.0856E+01  1.8022E+01
  1.1272E+01  4.5358E+02  1.0690E+03  6.2343E+02
  3.4373E+02  1.3452E+02  4.0230E+01
  9.5475E+01  7.9312E+01  8.3475E+01  1.9122E+01
  1.2055E+01  4.3476E+02  1.1608E+03  6.8066E+02
  3.7334E+02  1.4539E+02  4.3321E+01
  9.2103E+01  7.8628E+01  8.6033E+01  2.0242E+01
  1.2861E+01  4.1650E+02  1.2480E+03  7.4084E+02
  4.0437E+02  1.5672E+02  4.6530E+01
  8.8947E+01  7.7903E+01  8.8496E+01  2.1377E+01
  1.3687E+01  3.9908E+02  1.3269E+03  8.0414E+02
  4.3688E+02  1.6850E+02  4.9852E+01
  8.6400E+01  7.7254E+01  9.0533E+01  2.2359E+01
  1.4411E+01  3.8486E+02  1.3838E+03  8.6078E+02
  4.6590E+02  1.7896E+02  5.2787E+01
  8.3599E+01  7.6494E+01  9.2857E+01  2.3523E+01
  1.5277E+01  3.6899E+02  1.4328E+03  9.2940E+02
  5.0113E+02  1.9159E+02  5.6319E+01
  8.0561E+01  7.5546E+01  9.5352E+01  2.4860E+01
  1.6288E+01  3.5199E+02  1.4660E+03  1.0120E+03
  5.4341E+02  2.0660E+02  6.0494E+01
  7.8054E+01  7.4705E+01  9.7461E+01  2.6046E+01
  1.7196E+01  3.3790E+02  1.4724E+03  1.0871E+03
  5.8213E+02  2.2026E+02  6.4275E+01
  7.5667E+01  7.3840E+01  9.9479E+01  2.7242E+01
  1.8123E+01  3.2455E+02  1.4606E+03  1.1646E+03
  6.2247E+02  2.3439E+02  6.8171E+01
  7.3388E+01  7.2947E+01  1.0140E+02  2.8444E+01
  1.9068E+01  3.1192E+02  1.4348E+03  1.2443E+03
  6.6447E+02  2.4900E+02  7.2177E+01
  7.1598E+01  7.2197E+01  1.0288E+02  2.9430E+01
  1.9852E+01  3.0210E+02  1.4062E+03  1.3107E+03
  7.0005E+02  2.6128E+02  7.5532E+01
  7.0526E+01  7.1731E+01  1.0377E+02  3.0040E+01
  2.0342E+01  2.9625E+02  1.3858E+03  1.3519E+03
  7.2254E+02  2.6901E+02  7.7637E+01
  6.9104E+01  7.1101E+01  1.0497E+02  3.0880E+01
  2.1019E+01  2.8845E+02  1.3553E+03  1.4077E+03
  7.5386E+02  2.7976E+02  8.0559E+01
  6.7087E+01  7.0149E+01  1.0663E+02  3.2107E+01
  2.2022E+01  2.7756E+02  1.3084E+03  1.4893E+03
  8.0123E+02  2.9588E+02  8.4924E+01
  6.5137E+01  6.9175E+01  1.0819E+02  3.3342E+01
  2.3046E+01  2.6716E+02  1.2596E+03  1.5694E+03
  8.5060E+02  3.1256E+02  8.9419E+01
  6.3251E+01  6.8179E+01  1.0965E+02  3.4580E+01
