n_points
   446
-0.054000   221   192   422   418   432   413   422 
-0.052000   211   182   422   442   437   394   437 
-0.050000   192   182   427   437   418   394   451 
-0.049000   192   192   427   437   418   394   451 
-0.048000   202   182   432   437   418   418   451 
-0.047000   202   173   432   418   422   413   442 
-0.046000   221   182   437   413   413   432   442 
-0.045000   221   192   432   403   432   389   418 
-0.044000   192   192   432   403   442   422   418 
-0.043000   163   202   422   403   442   394   403 
-0.042000   163   202   418   422   456   413   413 
-0.041000   163   202   418   422   394   403   408 
-0.040000   163   182   418   422   427   413   418 
-0.039000   163   173   422   437   394   398   427 
-0.038000   182   163   422   432   394   389   446 
-0.037000   211   182   422   437   398   413   451 
-0.036000   221   182   432   422   437   413   456 
-0.035000   230   192   437   427   446   427   456 
-0.034000   250   192   437   408   427   384   442 
-0.033000   221   202   437   408   432   413   437 
-0.032000   192   192   432   403   398   394   413 
-0.031000   173   202   427   413   432   413   408 
-0.030000   173   192   418   422   432   398   403 
-0.029000   173   182   413   437   394   403   408 
-0.028000   192   202   413   446   394   394   418 
-0.027000   202   173   418   422   422   389   427 
-0.026000   202   182   427   442   446   408   437 
-0.025000   192   173   427   427   437   413   451 
-0.024000   192   182   432   427   446   451   456 
-0.023000   182   192   432   418   442   437   451 
-0.022000   192   202   437   418   427   461   451 
-0.021000   202   192   432   422   408   408   432 
-0.020000   211   202   432   422   427   403   432 
-0.019000   211   211   422   422   408   394   418 
-0.018000   211   202   422   422   403   398   408 
-0.017000   192   182   418   427   403   384   418 
-0.016000   163   163   418   427   432   384   418 
-0.015000   173   173   418   437   446   403   427 
-0.014000   182   173   422   408   442   408   437 
-0.013000   202   182   427   422   456   437   442 
-0.012000   211   182   432   413   432   427   446 
-0.011000   221   192   432   418   418   442   451 
-0.010000   192   202   427   413   446   394   446 
-0.009000   192   202   432   422   442   418   446 
-0.008000   192   192   427   437   437   398   432 
-0.007000   202   202   427   442   394   413   432 
-0.006000   211   211   422   451   379   403   432 
-0.005000   192   211   422   432   394   389   422 
-0.004000   173   202   418   442   437   427   427 
-0.003000   163   192   422   432   442   413   427 
-0.002000   144   202   422   437   432   442   437 
-0.001000   144   202   422   422   437   427   437 
0.000000   192   192   427   422   427   442   442 
0.001000   192   173   427   427   446   384   442 
0.002000   211   173   432   437   442   413   451 
0.003000   221   182   427   437   446   389   446 
0.004000   221   202   432   442   451   394   456 
0.005000   278   230   432   451   427   398   451 
0.006000   374   269   432   446   432   413   446 
0.007000   442   307   437   446   442   427   456 
0.008000   451   317   437   427   442   394   437 
0.009000   413   317   437   422   442   422   442 
0.010000   422   326   437   413   422   418   432 
0.012000   470   336   437   418   446   427   432 
0.014000   442   365   432   413   427   422   432 
0.016000   480   365   427   437   427   427   442 
0.018000   499   413   427   442   437   432   456 
0.020000   528   470   437   437   427   398   446 
0.022000   557   490   437   418   442   413   432 
0.024000   518   470   427   413   446   418   418 
0.026000   547   470   418   432   437   374   413 
0.028000   518   442   418   437   427   398   422 
0.030000   528   470   422   437   403   422   451 
0.032000   566   490   432   427   442   446   461 
0.034000   528   528   437   413   446   442   446 
0.036000   538   518   422   413   427   398   418 
0.038000   538   480   413   432   432   403   408 
0.040000   538   470   408   432   442   413   418 
0.042000   557   499   418   432   437   427   446 
