  ktime
 9999
  time [S], zpp
  68.141892  66.8360646 6570
  68.142892  66.8340278 6571
  68.143892  66.833444 6572
  68.144892  66.8340217 6573
  68.145892  66.8337743 6574
  68.146892  66.8351199 6575
  68.147892  66.8379083 6576
  68.148892  66.8414512 6577
  68.149892  66.842512 6578
  68.150892  66.8430108 6579
  68.151892  66.8441884 6580
  68.152892  66.8454251 6581
  68.153892  66.8459106 6582
  68.154892  66.8470185 6583
  68.155892  66.8483814 6584
  68.156892  66.8487391 6585
  68.157892  66.849098 6586
  68.158892  66.8506522 6587
  68.159892  66.8542859 6588
  68.160892  66.8585445 6589
  68.161892  66.8627706 6590
  68.162892  66.9083443 6591
  68.163892  66.9194178 6592
  68.164892  66.9195912 6593
  68.165892  66.921082 6594
  68.166892  66.9183639 6595
  68.167892  66.9166244 6596
  68.168892  66.9167029 6597
  68.169892  66.9178278 6598
  68.170892  66.9194563 6599
  68.171892  66.9211394 6600
  68.172892  66.9217707 6601
  68.173892  66.9215367 6602
  68.174892  66.9204247 6603
  68.175892  66.9202953 6604
  68.176892  66.9220449 6605
  68.177892  66.9215759 6606
  68.178892  66.9203845 6607
  68.179892  66.9204166 6608
  68.180892  66.9195315 6609
  68.181892  66.923578 6610
  68.182892  66.9230949 6611
  68.183892  66.9177107 6612
  68.184892  66.9162884 6613
  68.185892  66.9187689 6614
  68.186892  66.9175643 6615
  68.187892  66.9163462 6616
  68.188892  66.9158583 6617
  68.189892  66.9160407 6618
  68.190892  66.9140702 6619
  68.191892  66.911518 6620
  68.192892  66.9110504 6621
  68.193892  66.9121511 6622
  68.194892  66.9123781 6623
  68.195892  66.9136233 6624
  68.196892  66.9157677 6625
  68.197892  66.9157874 6626
  68.198892  66.9134208 6627
  68.199892  66.9100124 6628
  68.200892  66.9085542 6629
  68.201892  66.9093058 6630
  68.202892  66.9102001 6631
  68.203892  66.9087501 6632
  68.204892  66.9049129 6633
  68.205892  66.8678785 6634
  68.206892  66.865606 6635
  68.207892  66.8635036 6636
  68.208892  66.865835 6637
  68.209892  66.8687579 6638
  68.210892  66.8665493 6639
  68.211892  66.8647678 6640
  68.212892  66.8614374 6641
  68.213892  66.8611173 6642
  68.214892  66.8626372 6643
  68.215892  66.8654047 6644
  68.216892  66.8661509 6645
  68.217892  66.8680234 6646
  68.218892  66.87114 6647
  68.219892  66.8780952 6648
  68.220892  66.8829241 6649
  68.221892  66.8868906 6650
  68.222892  66.8891627 6651
  68.223892  66.8896729 6652
  68.224892  66.8887036 6653
  68.225892  66.8922112 6654
  68.226892  66.8917639 6655
  68.227892  66.8932043 6656
  68.228892  66.8919948 6657
  68.229892  66.895355 6658
  68.230892  66.8918648 6659
  68.231892  66.8904351 6660
  68.232892  66.8887066 6661
  68.233892  66.8917751 6662
  68.234892  66.8938025 6663
  68.235892  66.8915637 6664
  68.236892  66.8864969 6665
  68.237892  66.8851137 6666
  68.238892  66.8858387 6667
  68.239892  66.887762 6668
  68.240892  66.8882581 6669
  68.241892  66.8879295 6670
  68.242892  66.8885877 6671
  68.243892  66.8905047 6672
  68.244892  66.890832 6673
  68.245892  66.8889839 6674
  68.246892  66.8892336 6675
  68.247892  66.8912929 6676
  68.248892  66.8918511 6677
  68.249892  66.8915114 6678
  68.250892  66.8928489 6679
  68.251892  66.8956491 6680
  68.252892  66.900852 6681
  68.253892  66.9034411 6682
  68.254892  66.9018045 6683
  68.255892  66.8998922 6684
  68.256892  66.9011745 6685
  68.257892  66.9013878 6686
  68.258892  66.8965445 6687
  68.259892  66.89365 6688
  68.260892  66.8945624 6689
  68.261892  66.8978921 6690
  68.262892  66.9052666 6691
  68.263892  66.9293855 6692
  68.264892  66.9155774 6693
  68.265892  66.9229138 6694
  68.266892  66.9255953 6695
  68.267892  66.9249758 6696
  68.268892  66.924654 6697
  68.269892  66.9230038 6698
  68.270892  66.9196436 6699
  68.271892  66.9184824 6700
  68.272892  66.9189411 6701
  68.273892  66.9199798 6702
  68.274892  66.9210904 6703
  68.275892  66.9223007 6704
  68.276892  66.9220277 6705
  68.277892  66.9020884 6706
  68.278892  66.9181969 6707
  68.279892  66.9183172 6708
  68.280892  66.902751 6709
  68.281892  66.9092083 6710
  68.282892  66.912064 6711
  68.283892  66.9072388 6712
  68.284892  66.9031017 6713
  68.285892  66.9008858 6714
  68.286892  66.9000474 6715
  68.287892  66.8992161 6716
  68.288892  66.9017871 6717
  68.289892  66.9037549 6718
  68.290892  66.9031204 6719
  68.291892  66.9030956 6720
  68.292892  66.9040781 6721
  68.293892  66.9061791 6722
  68.294892  66.9093026 6723
  68.295892  66.9105146 6724
  68.296892  66.9091036 6725
  68.297892  66.9093797 6726
  68.298892  66.9117929 6727
  68.299892  66.9133885 6728
  68.300892  66.9180672 6729
  68.301892  66.9385643 6730
  68.302892  66.9229503 6731
  68.303892  66.9286734 6732
  68.304892  66.9324463 6733
  68.305892  66.9264576 6734
  68.306892  66.9252992 6735
  68.307892  66.9265296 6736
  68.308892  66.9271792 6737
  68.309892  66.927778 6738
  68.310892  66.9276976 6739
  68.311892  66.9290349 6740
  68.312892  66.9652702 6741
  68.313892  66.972461 6742
  68.314892  66.9704978 6743
  68.315892  66.9680784 6744
  68.316892  66.9684216 6745
  68.317892  66.9711785 6746
  68.318892  66.9721703 6747
  68.319892  66.9725544 6748
  68.320892  66.9732229 6749
  68.321892  66.973049 6750
  68.322892  66.9728298 6751
  68.323892  66.9746854 6752
  68.324892  66.9757693 6753
  68.325892  66.967226 6754
  68.326892  66.9595412 6755
  68.327892  66.9558875 6756
  68.328892  66.9542052 6757
  68.329892  66.954429 6758
  68.330892  66.9572617 6759
  68.331892  66.9576605 6760
  68.332892  66.9570351 6761
  68.333892  66.9563592 6762
  68.334892  66.9559128 6763
  68.335892  66.9585484 6764
  68.336892  66.9648443 6765
  68.337892  66.9635264 6766
  68.338892  66.9638405 6767
  68.339892  66.9637568 6768
  68.340892  66.9617392 6769
  68.341892  66.9581202 6770
  68.342892  66.9540924 6771
  68.343892  66.9496743 6772
  68.344892  66.9472966 6773
  68.345892  66.920912 6774
  68.346892  66.9015132 6775
  68.347892  66.9074032 6776
  68.348892  66.9054456 6777
  68.349892  66.903256 6778
  68.350892  66.9026663 6779
  68.351892  66.901915 6780
  68.352892  66.9004288 6781
  68.353892  66.8981031 6782
  68.354892  66.8969636 6783
  68.355892  66.8970465 6784
  68.356892  66.8964761 6785
  68.357892  66.8975614 6786
  68.358892  66.9000286 6787
  68.359892  66.902986 6788
  68.360892  66.9055025 6789
  68.361892  66.9087322 6790
  68.362892  66.9134047 6791
  68.363892  66.9171006 6792
  68.364892  66.9158304 6793
  68.365892  66.9153037 6794
  68.366892  66.9163758 6795
  68.367892  66.9171508 6796
  68.368892  66.9157687 6797
  68.369892  66.9148151 6798
  68.370892  66.9155473 6799
  68.371892  66.9159094 6800
  68.372892  66.9163038 6801
  68.373892  66.9184313 6802
  68.374892  66.9209963 6803
  68.375892  66.9208151 6804
  68.376892  66.918869 6805
  68.377892  66.9168946 6806
  68.378892  66.914902 6807
  68.379892  66.9144698 6808
  68.380892  66.9119719 6809
  68.381892  66.9095812 6810
  68.382892  66.9057537 6811
  68.383892  66.8975006 6812
  68.384892  66.894684 6813
  68.385892  66.8944722 6814
  68.386892  66.8931685 6815
  68.387892  66.8891337 6816
  68.388892  66.8877191 6817
  68.389892  66.8878533 6818
  68.390892  66.8765985 6819
  68.391892  66.8991554 6820
  68.392892  66.8304083 6821
  68.393892  66.8678147 6822
  68.394892  66.8681209 6823
  68.395892  66.8666471 6824
  68.396892  66.868792 6825
  68.397892  66.8485607 6826
  68.398892  66.9134156 6827
  68.399892  66.7699295 6828
  68.400892  66.9372054 6829
  68.401892  66.5646688 6830
  68.402892  66.7596663 6831
  68.403892  66.7897115 6832
  68.404892  66.7774701 6833
  68.405892  66.7724143 6834
  68.406892  66.7730253 6835
  68.407892  66.7845001 6836
  68.408892  66.7875319 6837
  68.409892  66.7925196 6838
  68.410892  66.7932536 6839
  68.411892  66.7936799 6840
  68.412892  66.7944694 6841
  68.413892  66.7932678 6842
  68.414892  66.7944825 6843
  68.415892  66.7971332 6844
  68.416892  66.7972436 6845
  68.417892  66.7950215 6846
  68.418892  66.7935916 6847
  68.419892  66.7956989 6848
  68.420892  66.7966142 6849
  68.421892  66.7950932 6850
  68.422892  66.7955338 6851
  68.423892  66.7984967 6852
  68.424892  66.7990561 6853
  68.425892  66.799218 6854
  68.426892  66.7998869 6855
  68.427892  66.8001712 6856
  68.428892  66.7990856 6857
  68.429892  66.7970974 6858
  68.430892  66.7976511 6859
  68.431892  66.7973938 6860
  68.432892  66.7969414 6861
  68.433892  66.7983081 6862
  68.434892  66.7996285 6863
  68.435892  66.7988301 6864
  68.436892  66.7963659 6865
  68.437892  66.7934057 6866
  68.438892  66.7923928 6867
  68.439892  66.7939609 6868
  68.440892  66.7933673 6869
  68.441892  66.7928206 6870
  68.442892  66.7937089 6871
  68.443892  66.7923456 6872
  68.444892  66.7889892 6873
  68.445892  66.7867428 6874
  68.446892  66.7864296 6875
  68.447892  66.7850529 6876
  68.448892  66.7819275 6877
  68.449892  66.7797261 6878
  68.450892  66.7713614 6879
  68.451892  66.7763227 6880
  68.452892  66.7763403 6881
  68.453892  66.7764527 6882
  68.454892  66.7755815 6883
  68.455892  66.7747714 6884
  68.456892  66.7746388 6885
  68.457892  66.7756938 6886
  68.458892  66.7750414 6887
  68.459892  66.7736085 6888
  68.460892  66.7751721 6889
  68.461892  66.7746757 6890
  68.462892  66.7734259 6891
  68.463892  66.7736504 6892
  68.464892  66.7751895 6893
  68.465892  66.775162 6894
  68.466892  66.7752227 6895
  68.467892  66.7743378 6896
  68.468892  66.7612922 6897
  68.469892  66.7665806 6898
  68.470892  66.7682691 6899
  68.471892  66.7682613 6900
  68.472892  66.7670771 6901
  68.473892  66.7663992 6902
  68.474892  66.7656393 6903
  68.475892  66.7655084 6904
  68.476892  66.7640311 6905
  68.477892  66.7615755 6906
  68.478892  66.7469414 6907
  68.479892  66.7442818 6908
  68.480892  66.7526816 6909
  68.481892  66.7533343 6910
  68.482892  66.7532729 6911
  68.483892  66.752496 6912
  68.484892  66.7504387 6913
  68.485892  66.7470317 6914
  68.486892  66.7480726 6915
  68.487892  66.7516936 6916
  68.488892  66.7533804 6917
  68.489892  66.752637 6918
  68.490892  66.7505587 6919
  68.491892  66.7497009 6920
  68.492892  66.7366357 6921
  68.493892  66.7336893 6922
  68.494892  66.7342139 6923
  68.495892  66.7320672 6924
  68.496892  66.7281386 6925
  68.497892  66.7235085 6926
  68.498892  66.73019 6927
  68.499892  66.7167421 6928
  68.500892  66.7126267 6929
  68.501892  66.7096774 6930
  68.502892  66.7069025 6931
  68.503892  66.7032326 6932
  68.504892  66.6999136 6933
  68.505892  66.6959701 6934
  68.506892  66.6933638 6935
  68.507892  66.6922717 6936
  68.508892  66.6894296 6937
  68.509892  66.6864601 6938
  68.510892  66.6858543 6939
  68.511892  66.6867924 6940
  68.512892  66.6680585 6941
  68.513892  66.6716554 6942
  68.514892  66.6700949 6943
  68.515892  66.6672898 6944
  68.516892  66.666102 6945
  68.517892  66.6640099 6946
  68.518892  66.6606469 6947
  68.519892  66.657479 6948
  68.520892  66.6546492 6949
  68.521892  66.6519708 6950
  68.522892  66.6781642 6951
  68.523892  66.6672134 6952
  68.524892  66.654552 6953
  68.525892  66.6686134 6954
  68.526892  66.6480507 6955
  68.527892  66.6425401 6956
  68.528892  66.6411865 6957
  68.529892  66.6413724 6958
  68.530892  66.6577852 6959
  68.531892  66.6393602 6960
  68.532892  66.6336779 6961
  68.533892  66.6337782 6962
  68.534892  66.6337993 6963
  68.535892  66.6323493 6964
  68.536892  66.6324008 6965
  68.537892  66.6320718 6966
  68.538892  66.6326212 6967
  68.539892  66.632196 6968
  68.540892  66.6320714 6969
  68.541892  66.6341859 6970
  68.542892  66.6381265 6971
  68.543892  66.6383928 6972
  68.544892  66.6374446 6973
  68.545892  66.6359557 6974
  68.546892  66.6350369 6975
  68.547892  66.6507073 6976
  68.548892  66.656385 6977
  68.549892  66.6343265 6978
  68.550892  66.6305506 6979
  68.551892  66.6305087 6980
  68.552892  66.6307835 6981
  68.553892  66.6305174 6982
  68.554892  66.6286379 6983
  68.555892  66.6256662 6984
  68.556892  66.623129 6985
  68.557892  66.6237186 6986
  68.558892  66.6257306 6987
  68.559892  66.6412016 6988
  68.560892  66.6475588 6989
  68.561892  66.6262632 6990
  68.562892  66.6218192 6991
  68.563892  66.6204999 6992
  68.564892  66.6196962 6993
  68.565892  66.620035 6994
  68.566892  66.622303 6995
  68.567892  66.6221751 6996
  68.568892  66.624209 6997
  68.569892  66.6271465 6998
  68.570892  66.6286362 6999
  68.571892  66.630647 7000
  68.572892  66.6330614 7001
  68.573892  66.6341884 7002
  68.574892  66.6366173 7003
  68.575892  66.6375751 7004
  68.576892  66.6372585 7005
  68.577892  66.637995 7006
  68.578892  66.6375999 7007
  68.579892  66.6379667 7008
  68.580892  66.6389448 7009
  68.581892  66.63985 7010
  68.582892  66.6401518 7011
  68.583892  66.6424656 7012
  68.584892  66.6422719 7013
  68.585892  66.6411626 7014
  68.586892  66.6533646 7015
  68.587892  66.6680586 7016
  68.588892  66.6761899 7017
  68.589892  66.6714655 7018
  68.590892  66.6656601 7019
  68.591892  66.6622237 7020
  68.592892  66.6629434 7021
  68.593892  66.660755 7022
  68.594892  66.6507673 7023
  68.595892  66.6491002 7024
  68.596892  66.6495971 7025
  68.597892  66.6450805 7026
  68.598892  66.6410994 7027
  68.599892  66.6457149 7028
  68.600892  66.6372721 7029
  68.601892  66.6348381 7030
  68.602892  66.6327228 7031
  68.603892  66.6386936 7032
  68.604892  66.6146351 7033
  68.605892  66.624994 7034
  68.606892  66.628649 7035
  68.607892  66.6270721 7036
  68.608892  66.6266721 7037
  68.609892  66.6093066 7038
  68.610892  66.6049392 7039
  68.611892  66.6039667 7040
  68.612892  66.6023194 7041
  68.613892  66.6001801 7042
  68.614892  66.6002351 7043
  68.615892  66.5990355 7044
  68.616892  66.5953241 7045
  68.617892  66.5932901 7046
  68.618892  66.5951412 7047
  68.619892  66.595167 7048
  68.620892  66.5939615 7049
  68.621892  66.5917719 7050
  68.622892  66.5880001 7051
  68.623892  66.5858474 7052
  68.624892  66.5850784 7053
  68.625892  66.583684 7054
  68.626892  66.5831417 7055
  68.627892  66.5830248 7056
  68.628892  66.5824089 7057
  68.629892  66.5831561 7058
  68.630892  66.5857088 7059
  68.631892  66.5849985 7060
  68.632892  66.5841361 7061
  68.633892  66.5856139 7062
  68.634892  66.586842 7063
  68.635892  66.5878632 7064
  68.636892  66.5893401 7065
  68.637892  66.5919955 7066
  68.638892  66.5931098 7067
  68.639892  66.5917383 7068
  68.640892  66.5988705 7069
  68.641892  66.6017548 7070
  68.642892  66.6009114 7071
  68.643892  66.5870368 7072
  68.644892  66.5822489 7073
  68.645892  66.5821629 7074
  68.646892  66.5832034 7075
  68.647892  66.5823655 7076
  68.648892  66.5816883 7077
  68.649892  66.5818332 7078
  68.650892  66.5822539 7079
  68.651892  66.5811418 7080
  68.652892  66.5797485 7081
  68.653892  66.5806039 7082
  68.654892  66.5797507 7083
  68.655892  66.5795593 7084
  68.656892  66.5880428 7085
  68.657892  66.5916795 7086
  68.658892  66.5927701 7087
  68.659892  66.5936531 7088
  68.660892  66.594908 7089
  68.661892  66.5944861 7090
  68.662892  66.5919621 7091
  68.663892  66.5889936 7092
  68.664892  66.5885876 7093
  68.665892  66.5896023 7094
  68.666892  66.5911288 7095
  68.667892  66.5925607 7096
  68.668892  66.5930024 7097
  68.669892  66.5915524 7098
  68.670892  66.5908409 7099
  68.671892  66.5923948 7100
  68.672892  66.5940384 7101
  68.673892  66.59592 7102
  68.674892  66.5966415 7103
  68.675892  66.597326 7104
  68.676892  66.5925506 7105
  68.677892  66.5954009 7106
  68.678892  66.5964398 7107
  68.679892  66.595968 7108
  68.680892  66.5959731 7109
  68.681892  66.5995427 7110
  68.682892  66.6032337 7111
  68.683892  66.6378128 7112
  68.684892  66.6569334 7113
  68.685892  66.6583581 7114
  68.686892  66.6596061 7115
  68.687892  66.66272 7116
  68.688892  66.6654545 7117
  68.689892  66.6656111 7118
  68.690892  66.6665192 7119
  68.691892  66.6697297 7120
  68.692892  66.6731559 7121
  68.693892  66.6772542 7122
  68.694892  66.679092 7123
  68.695892  66.6803915 7124
  68.696892  66.6821311 7125
  68.697892  66.6816794 7126
  68.698892  66.6786971 7127
  68.699892  66.679308 7128
  68.700892  66.6788984 7129
  68.701892  66.6798886 7130
  68.702892  66.682415 7131
  68.703892  66.6848989 7132
  68.704892  66.6875468 7133
  68.705892  66.69864 7134
  68.706892  66.6973157 7135
  68.707892  66.6969601 7136
  68.708892  66.7007864 7137
  68.709892  66.7040297 7138
  68.710892  66.7072079 7139
  68.711892  66.7092599 7140
  68.712892  66.7075438 7141
  68.713892  66.7067971 7142
  68.714892  66.70982 7143
  68.715892  66.7131302 7144
  68.716892  66.7128005 7145
  68.717892  66.7099353 7146
  68.718892  66.7050706 7147
  68.719892  66.7003961 7148
  68.720892  66.699739 7149
  68.721892  66.6987495 7150
  68.722892  66.696546 7151
  68.723892  66.6937961 7152
  68.724892  66.6942287 7153
  68.725892  66.6912644 7154
  68.726892  66.6897063 7155
  68.727892  66.6680025 7156
  68.728892  66.6629555 7157
  68.729892  66.657021 7158
  68.730892  66.6587448 7159
  68.731892  66.6544588 7160
  68.732892  66.6576525 7161
  68.733892  66.6564728 7162
  68.734892  66.6559756 7163
  68.735892  66.6548126 7164
  68.736892  66.6565729 7165
  68.737892  66.6598959 7166
  68.738892  66.6698218 7167
  68.739892  66.6710017 7168
  68.740892  66.6760099 7169
  68.741892  66.6753722 7170
  68.742892  66.6968097 7171
  68.743892  66.6911684 7172
  68.744892  66.6827064 7173
  68.745892  66.6948197 7174
  68.746892  66.7256452 7175
  68.747892  66.9547587 7176
  68.748892  67.1497557 7177
  68.749892  66.9536886 7178
  68.750892  67.5458378 7179
  68.751892  67.2862015 7180
  68.752892  67.3105609 7181
  68.753892  67.2915226 7182
  68.754892  67.2923242 7183
  68.755892  67.2136821 7184
  68.756892  67.0487127 7185
  68.757892  67.2914878 7186
  68.758892  66.884393 7187
  68.759892  66.9714798 7188
  68.760892  66.9627671 7189
  68.761892  66.9652608 7190
  68.762892  66.9547959 7191
  68.763892  66.9561534 7192
  68.764892  66.952541 7193
  68.765892  66.9461945 7194
  68.766892  66.926786 7195
  68.767892  66.9277067 7196
  68.768892  66.9227913 7197
  68.769892  66.9163684 7198
  68.770892  66.9100495 7199
  68.771892  66.8267928 7200
  68.772892  66.8184491 7201
  68.773892  66.7550211 7202
  68.774892  66.7646203 7203
  68.775892  66.4524362 7204
  68.776892  66.4006786 7205
  68.777892  66.3624094 7206
  68.778892  66.3284011 7207
  68.779892  66.4025795 7208
  68.780892  66.4536881 7209
  68.781892  66.4179339 7210
  68.782892  66.4080129 7211
  68.783892  66.4177585 7212
  68.784892  66.4207703 7213
  68.785892  66.464934 7214
  68.786892  66.4916552 7215
  68.787892  66.4773799 7216
  68.788892  66.4822217 7217
  68.789892  66.4867067 7218
  68.790892  66.4910977 7219
  68.791892  66.494668 7220
  68.792892  66.4981058 7221
  68.793892  66.5304716 7222
  68.794892  66.5227178 7223
  68.795892  66.523435 7224
  68.796892  66.527792 7225
  68.797892  66.5323867 7226
  68.798892  66.5362694 7227
  68.799892  66.5395151 7228
  68.800892  66.5410518 7229
  68.801892  66.5446606 7230
  68.802892  66.5583849 7231
  68.803892  66.5456485 7232
  68.804892  66.5467944 7233
  68.805892  66.5474618 7234
  68.806892  66.5470927 7235
  68.807892  66.5468062 7236
  68.808892  66.540732 7237
  68.809892  66.5377739 7238
  68.810892  66.5364869 7239
  68.811892  66.5354984 7240
  68.812892  66.5354994 7241
  68.813892  66.534312 7242
  68.814892  66.5317976 7243
  68.815892  66.5309288 7244
  68.816892  66.5360112 7245
  68.817892  66.5177965 7246
  68.818892  66.5280313 7247
  68.819892  66.5286882 7248
  68.820892  66.5247967 7249
  68.821892  66.5223552 7250
  68.822892  66.5225351 7251
  68.823892  66.51865 7252
  68.824892  66.5185346 7253
  68.825892  66.5185175 7254
  68.826892  66.5176755 7255
  68.827892  66.5173056 7256
  68.828892  66.518676 7257
  68.829892  66.5186557 7258
  68.830892  66.5158706 7259
  68.831892  66.5121208 7260
  68.832892  66.5082834 7261
  68.833892  66.5152337 7262
  68.834892  66.5025425 7263
  68.835892  66.5071421 7264
  68.836892  66.5071081 7265
  68.837892  66.5028772 7266
  68.838892  66.4981122 7267
  68.839892  66.4938863 7268
  68.840892  66.4911058 7269
  68.841892  66.4896086 7270
  68.842892  66.4892798 7271
  68.843892  66.4869235 7272
  68.844892  66.4853797 7273
  68.845892  66.4828017 7274
  68.846892  66.4779525 7275
  68.847892  66.47498 7276
  68.848892  66.4740505 7277
  68.849892  66.4713939 7278
  68.850892  66.4671344 7279
  68.851892  66.4649578 7280
  68.852892  66.4654182 7281
  68.853892  66.4638252 7282
  68.854892  66.4606647 7283
  68.855892  66.4528346 7284
  68.856892  66.4554482 7285
  68.857892  66.4489952 7286
  68.858892  66.4475555 7287
  68.859892  66.4391724 7288
  68.860892  66.438171 7289
  68.861892  66.4290193 7290
  68.862892  66.4224097 7291
  68.863892  66.4249 7292
  68.864892  66.4185579 7293
  68.865892  66.4199015 7294
  68.866892  66.4142591 7295
  68.867892  66.4042298 7296
  68.868892  66.3699955 7297
  68.869892  66.3384869 7298
  68.870892  66.3383046 7299
  68.871892  66.3401901 7300
  68.872892  66.3383604 7301
  68.873892  66.3425658 7302
  68.874892  66.3447314 7303
  68.875892  66.3467615 7304
  68.876892  66.3481514 7305
  68.877892  66.344759 7306
  68.878892  66.3467499 7307
  68.879892  66.347283 7308
  68.880892  66.3457567 7309
  68.881892  66.3466894 7310
  68.882892  66.3517422 7311
  68.883892  66.3570768 7312
  68.884892  66.3716228 7313
  68.8858921  66.3738787 7314
  68.8868921  66.3762344 7315
  68.8878921  66.4325345 7316
  68.8888921  66.441973 7317
  68.8898921  66.4420561 7318
  68.8908921  66.4441767 7319
  68.8918921  66.4464267 7320
  68.8928921  66.4476054 7321
  68.8938921  66.4495177 7322
  68.8948921  66.4516808 7323
  68.8958921  66.4540147 7324
  68.8968921  66.4555551 7325
  68.8978921  66.4647972 7326
  68.8988921  66.4552749 7327
  68.8998921  66.4591983 7328
  68.9008921  66.4601753 7329
  68.9018921  66.4597112 7330
  68.9028921  66.4595208 7331
  68.9038921  66.4588553 7332
  68.9048921  66.4613524 7333
  68.9058921  66.4626952 7334
  68.9068921  66.4612196 7335
  68.9078921  66.4594288 7336
  68.9088921  66.4578938 7337
  68.9098921  66.4579365 7338
  68.9108921  66.4589218 7339
  68.9118921  66.4587644 7340
  68.9128921  66.458993 7341
  68.9138921  66.4668559 7342
  68.9148921  66.4676834 7343
  68.9158921  66.4662192 7344
  68.9168921  66.4681174 7345
  68.9178921  66.471435 7346
  68.9188921  66.4717491 7347
  68.9198921  66.4702971 7348
  68.9208921  66.470885 7349
  68.9218921  66.4717969 7350
  68.9228921  66.4744094 7351
  68.9238921  66.4750946 7352
  68.9248921  66.4735511 7353
  68.9258921  66.4723092 7354
  68.9268921  66.4728742 7355
  68.9278921  66.47512 7356
  68.9288921  66.4753082 7357
  68.9298921  66.4728532 7358
  68.9308921  66.471445 7359
  68.9318921  66.4649135 7360
  68.9328921  66.4651357 7361
  68.9338921  66.4659125 7362
  68.9348921  66.4675128 7363
  68.9358921  66.4659293 7364
  68.9368921  66.4624583 7365
  68.9378921  66.4601636 7366
  68.9388921  66.4577706 7367
  68.9398921  66.4544129 7368
  68.9408921  66.4516193 7369
  68.9418921  66.4498036 7370
  68.9428921  66.4539515 7371
  68.9438921  66.4543953 7372
  68.9448921  66.4536107 7373
  68.9458921  66.4465432 7374
  68.9468921  66.4432548 7375
  68.9478921  66.4440456 7376
  68.9488921  66.4465658 7377
  68.9498921  66.4498453 7378
  68.9508921  66.4506466 7379
  68.9518921  66.4509526 7380
  68.9528921  66.4516655 7381
  68.9538921  66.4506831 7382
  68.9548921  66.4507614 7383
  68.9558921  66.4526933 7384
  68.9568921  66.4542388 7385
  68.9578921  66.4545818 7386
  68.9588921  66.4551319 7387
  68.9598921  66.4570142 7388
  68.9608921  66.4588959 7389
  68.9618921  66.4621987 7390
  68.9628921  66.4753392 7391
  68.9638921  66.4746934 7392
  68.9648921  66.474895 7393
  68.9658921  66.4763044 7394
  68.9668921  66.4812873 7395
  68.9678921  66.4813695 7396
  68.9688921  66.5026576 7397
  68.9698921  66.5047488 7398
  68.9708921  66.4930122 7399
  68.9718921  66.5048377 7400
  68.9728921  66.6679057 7401
  68.9738921  66.8368273 7402
  68.9748921  67.0117235 7403
  68.9758921  67.258753 7404
  68.9768921  66.9572695 7405
  68.9778921  67.2427373 7406
  68.9788921  66.8036694 7407
  68.9798921  67.0506947 7408
  68.9808921  67.0574056 7409
  68.9818921  67.0507862 7410
  68.9828921  66.9929497 7411
  68.9838921  66.8915246 7412
  68.9848921  66.8483001 7413
  68.9858921  66.75278 7414
  68.9868921  66.7469748 7415
  68.9878921  66.7484113 7416
  68.9888921  66.7369149 7417
  68.9898921  66.7357987 7418
  68.9908921  66.7262575 7419
  68.9918921  66.6932987 7420
  68.9928921  66.7566005 7421
  68.9938921  66.7010391 7422
  68.9948921  66.7493049 7423
  68.9958921  66.6932315 7424
  68.9968921  66.7523504 7425
  68.9978921  66.690944 7426
  68.9988921  66.7403096 7427
  68.9998921  66.6848808 7428
  69.0008921  66.7289872 7429
  69.0018921  66.6491139 7430
  69.0028921  66.6997908 7431
  69.0038921  66.6132437 7432
  69.0048921  66.6873082 7433
  69.0058921  66.6468825 7434
  69.0068921  66.6911145 7435
  69.0078921  66.6369038 7436
  69.0088921  66.6839342 7437
  69.0098921  66.630959 7438
  69.0108921  66.6303421 7439
  69.0118921  66.6351079 7440
  69.0128921  66.633952 7441
  69.0138921  66.6340908 7442
  69.0148921  66.6336375 7443
  69.0158921  66.6312863 7444
  69.0168921  66.6255608 7445
  69.0178921  66.6259663 7446
  69.0188921  66.6269821 7447
  69.0198921  66.6437518 7448
  69.0208921  66.6272859 7449
  69.0218921  66.6237247 7450
  69.0228921  66.6229491 7451
  69.0238921  66.620907 7452
  69.0248921  66.619337 7453
  69.0258921  66.6350047 7454
  69.0268921  66.614878 7455
  69.0278921  66.6285304 7456
  69.0288921  66.6090822 7457
  69.0298921  66.6039676 7458
  69.0308921  66.5199533 7459
  69.0318921  66.4409232 7460
  69.0328921  65.9065167 7461
  69.0338921  65.9533961 7462
  69.0348921  66.0703151 7463
  69.0358921  66.0499921 7464
  69.0368921  66.1165433 7465
  69.0378921  66.2448944 7466
  69.0388921  66.2492467 7467
  69.0398921  66.2776789 7468
  69.0408921  66.3651761 7469
  69.0418921  66.3308857 7470
  69.0428921  66.3233532 7471
  69.0438921  66.3330294 7472
  69.0448921  66.3459046 7473
  69.0458921  66.3531703 7474
  69.0468921  66.3664331 7475
  69.0478921  66.4247196 7476
  69.0488921  66.4478291 7477
  69.0498921  66.4383994 7478
  69.0508921  66.4447238 7479
  69.0518921  66.4544013 7480
  69.0528921  66.4575052 7481
  69.0538921  66.4876365 7482
  69.0548921  66.5166074 7483
  69.0558921  66.507794 7484
  69.0568921  66.5093156 7485
  69.0578921  67.2531328 7486
  69.0588921  67.2111093 7487
  69.0598921  67.2115273 7488
  69.0608921  67.2073769 7489
  69.0618921  67.0996415 7490
  69.0628921  67.0598316 7491
  69.0638921  67.0341809 7492
  69.0648921  67.0169874 7493
  69.0658921  66.9316206 7494
  69.0668921  67.188081 7495
