 ncam==
 232
  mutuals...
  2.5618E+02  2.5861E+02  2.6176E+02  2.6452E+02
  2.6688E+02  2.6888E+02  2.7053E+02  2.7179E+02
  2.7268E+02  2.7323E+02  2.7345E+02  2.7333E+02
  2.7292E+02  2.7204E+02  2.7094E+02  2.6963E+02
  2.6818E+02  2.6661E+02  2.6490E+02  2.6305E+02
  2.6128E+02  2.5925E+02  2.5673E+02  2.5423E+02
  2.5122E+02  2.4757E+02  2.4333E+02  2.3852E+02
  2.3316E+02  2.2731E+02  2.2104E+02  2.1438E+02
  2.0603E+02  1.9872E+02  1.9267E+02  1.8513E+02
  1.7767E+02  1.7039E+02  1.6328E+02  1.5634E+02
  1.4954E+02  1.4291E+02  1.3647E+02  1.2958E+02
  1.2342E+02  1.1810E+02  1.1234E+02  1.0678E+02
  1.0142E+02  9.6262E+01  9.1320E+01  8.6737E+01
  8.2734E+01  7.9422E+01  7.6834E+01  7.5071E+01
  7.4263E+01  7.4497E+01  7.5954E+01  7.8832E+01
  8.3349E+01  8.9800E+01  9.8124E+01  1.0788E+02
  1.1885E+02  1.3123E+02  1.4525E+02  1.6117E+02
  1.7930E+02  2.0005E+02  2.2391E+02  2.5148E+02
  2.8356E+02  3.2116E+02  3.6574E+02  4.1919E+02
  4.8440E+02  5.6572E+02  2.1040E+02  1.7638E+02
  2.5096E+02  2.2213E+02  2.0609E+02  2.0571E+02
  6.1761E+02  7.3798E+02  9.1221E+02  1.2165E+03
  1.8893E+03  1.2171E+03  9.1295E+02  7.3835E+02
  6.1780E+02  5.2740E+02  4.5602E+02  3.9805E+02
  3.5004E+02  3.2151E+02  3.0306E+02  2.7785E+02
  2.5356E+02  2.3583E+02  2.2355E+02  2.1567E+02
  2.1134E+02  2.0995E+02  2.1092E+02  2.1392E+02
  2.1861E+02  2.2468E+02  2.3199E+02  2.4034E+02
  2.4876E+02  2.5832E+02  2.6766E+02  2.7497E+02
  2.8097E+02  2.8581E+02  2.8953E+02  2.9309E+02
  2.9624E+02  2.9863E+02  3.0048E+02  3.0183E+02
  3.0268E+02  3.0306E+02  3.0298E+02  3.0245E+02
  3.0149E+02  3.0043E+02  2.9962E+02  2.9833E+02
  2.9618E+02  2.9369E+02  2.9096E+02  2.8815E+02
  2.8527E+02  2.8232E+02  2.7930E+02  2.7690E+02
  2.7532E+02  2.7298E+02  2.6934E+02  2.6496E+02
  2.5983E+02  2.5399E+02  2.4750E+02  2.4044E+02
  2.3286E+02  2.2486E+02  2.1652E+02  2.0790E+02
  2.0013E+02  1.9122E+02  1.8128E+02  1.7256E+02
  1.6413E+02  1.5600E+02  1.4816E+02  1.4061E+02
  1.3336E+02  1.2641E+02  1.1976E+02  1.1342E+02
  1.0741E+02  1.0173E+02  9.7380E+01  9.3041E+01
  8.8654E+01  8.6093E+01  8.4632E+01  8.4415E+01
  8.5613E+01  8.8476E+01  9.3241E+01  1.0021E+02
  1.0930E+02  1.1995E+02  1.3190E+02  1.4533E+02
  1.6053E+02  1.7776E+02  1.9731E+02  2.1965E+02
  2.4534E+02  2.7501E+02  3.0948E+02  3.4994E+02
  3.9797E+02  4.5589E+02  5.2717E+02  5.6540E+02
  6.6963E+02  8.0749E+02  9.8559E+02  1.1060E+03
  9.7728E+02  8.0063E+02  6.6449E+02  5.6145E+02
  4.8117E+02  4.1656E+02  3.6354E+02  3.1933E+02
  2.9121E+02  2.7427E+02  2.5219E+02  2.2900E+02
  2.1161E+02  1.9884E+02  1.8982E+02  1.8388E+02
  1.8046E+02  1.7906E+02  1.7940E+02  1.8118E+02
  1.8420E+02  1.8827E+02  1.9320E+02  1.9892E+02
  2.0530E+02  2.1224E+02  2.1934E+02  2.2610E+02
  2.3241E+02  2.3747E+02  2.4306E+02  2.4876E+02
  2.5335E+02  2.5751E+02  2.6121E+02  2.6390E+02
  2.6543E+02  2.6741E+02  2.6988E+02  2.7195E+02
  2.7360E+02  2.7488E+02  2.7580E+02  2.7633E+02
  2.7649E+02  2.7631E+02  2.7581E+02  2.7504E+02
  2.7392E+02  2.7229E+02  2.7052E+02  2.6855E+02
  2.6647E+02  2.6427E+02  2.6194E+02  2.5950E+02
  2.5721E+02  2.5460E+02  2.5147E+02  2.4843E+02
  2.4490E+02  2.4079E+02  2.3613E+02  2.3096E+02
  2.2529E+02  2.1920E+02  2.1274E+02  2.0597E+02
  1.9754E+02  1.9024E+02  1.8424E+02  1.7678E+02
  1.6943E+02  1.6227E+02  1.5529E+02  1.4848E+02
  1.4182E+02  1.3535E+02  1.2906E+02  1.2235E+02
  1.1636E+02  1.1119E+02  1.0561E+02  1.0022E+02
  9.5036E+01  9.0056E+01  8.5288E+01  8.0866E+01
  7.6992E+01  7.3768E+01  7.1221E+01  6.9442E+01
  6.8547E+01  6.8613E+01  6.9800E+01  7.2285E+01
  7.6262E+01  8.1992E+01  8.9410E+01  9.8093E+01
  1.0784E+02  1.1881E+02  1.3119E+02  1.4520E+02
  1.6111E+02  1.7924E+02  1.9998E+02  2.2382E+02
  2.5138E+02  2.8342E+02  3.2103E+02  3.6556E+02
  4.1898E+02  4.8416E+02  1.8980E+02  1.5980E+02
  2.4101E+02  2.1086E+02  1.9525E+02  1.9564E+02
  5.2726E+02  6.1773E+02  7.3815E+02  9.1264E+02
