 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.4700000698212534        1.5283227719001675       0.63464627810739238       0.68120876978466960        1.4766507488633438        2.6489020301278425       0.15762494079619646     
   1.4720000699162483        1.5315469992084532       0.63855421983702076       0.67850235643324774        1.4736605029521197        2.6468626694408948       0.15760027102001894     
   1.4740000700112432        1.5347757895508618       0.64246582036575484       0.67537768422345479        1.4700995718973084        2.6444007839953905       0.15753840754652285     
   1.4760000701062381        1.5379731196748672       0.64633887716129845       0.67266207249528776        1.4669830537048911        2.6421711687196705       0.15749496038809824     
   1.4780000702012330        1.5411592919170030       0.65019800174255094       0.66999248364735298        1.4638169449306366        2.6400423442812553       0.15744307925533624     
   1.4800000702962279        1.5443394091277807       0.65404963500007218       0.66736357111674727        1.4607041008550166        2.6371987668059789       0.15738980470733199     
   1.4820000703912228        1.5475058657590051       0.65766915770243617       0.66475112867055963        1.4576145205743336        2.6348126608177895       0.15732834323821809     
   1.4840000704862177        1.5506561523107645       0.66114101971101613       0.66216035116278760        1.4544497549207476        2.6326182999927412       0.15725551111452754     
   1.4860000705812126        1.5537997613269861       0.66442711591343318       0.65961313035651703        1.4513239023990869        2.6303998905087811       0.15717690602843123     
   1.4880000706762075        1.5568702427897438       0.66854511966818397       0.65706952521797890        1.4482760081199255        2.6281506784930841       0.15709898270680867     
   1.4900000707712024        1.5599517686793429       0.67316880656540568       0.65445566769565311        1.4452767716967010        2.6259063128499975       0.15702859509871525     
   1.4920000708661973        1.5631120712090014       0.67703693632588979       0.65182767330321889        1.4422994874464243        2.6236493467440853       0.15695870931551251     
   1.4940000709611923        1.5662993106589327       0.68088332487477321       0.64956759770703287        1.4397984013816780        2.6217740337195852       0.15691875753045867     
   1.4960000710561872        1.5694806679623983       0.68475807388415022       0.64704176775268041        1.4370207601057945        2.6196205900617051       0.15684705137049995     
   1.4980000711511821        1.5726387328604519       0.68864703278033101       0.64456327648349621        1.4335729422071499        2.6175183462099230       0.15677305413097800     
   1.5000000712461770        1.5757694743759800       0.69254846523270552       0.64218210764047701        1.4316386349708452        2.6155005310014965       0.15670350414595566     
   1.5020000713411719        1.5788910138055230       0.69646701503507868       0.63988111908098211        1.4289739468702793        2.6135113132944778       0.15663377427055519     
   1.5040000714361668        1.5819920273829406       0.70037738856820497       0.63759011072148508        1.4262291910319136        2.6114868122002490       0.15655782258877549     
   1.5060000715311617        1.5850892125674430       0.70430113954695373       0.63533116778336218        1.4235287027778472        2.6094585214146284       0.15647221096910677     
   1.5080000716261566        1.5881689278769271       0.70822101911743818       0.63312497006329271        1.4209744857995437        2.6075339957019583       0.15639530630597190     
   1.5100000717211515        1.5912370396643307       0.71214462919478372       0.63093507935336512        1.4184823853768687        2.6056460062609821       0.15632023136803594     
   1.5120000718161464        1.5942913033400490       0.71606926131199489       0.62879989060798813        1.4160974123725929        2.6038347096527406       0.15625221704357681     
   1.5140000719111413        1.5973287424238451       0.71999124793671587       0.62670973676487352        1.4137851448365204        2.6020702254103121       0.15618518174636298     
   1.5160000720061362        1.6003382625667069       0.72389601138726989       0.62457387517588336        1.4113579309511963        2.6002449058713122       0.15611122306381869     
   1.5180000721011311        1.6033376987278531       0.72780703549665327       0.62245630993106593        1.4089033964042885        2.5983824669875455       0.15602833755329282     
   1.5200000721961260        1.6063240022280201       0.73172032890962169       0.62037249305472375        1.4065100747751946        2.5965671514280766       0.15594502518809991     
   1.5220000722911209        1.6093199283305419       0.73566592675964104       0.61804039414776435        1.4037871160599029        2.5944854834286293       0.15582886076661084     
   1.5240000723861158        1.6122741567009804       0.73957628088918692       0.61592561486598107        1.4014048484929293        2.5926896820675398       0.15574165817434843     
   1.5260000724811107        1.6152011707075349       0.74347003622746466       0.61377791090322686        1.3989812216934758        2.5908936903937794       0.15565341248333675     
